@relation 'tsunami_train-weka.filters.unsupervised.attribute.NumericToNominal-R13,15,17,19-weka.filters.unsupervised.attribute.Remove-R1-3,5,7-9,11-12,14,17-18,20,25'

@attribute distFromSource numeric
@attribute hour numeric
@attribute minute numeric
@attribute regionCode {30,40,50,60,70,71,73,74,75,76,77,80,81,82,83,84,85,86,87,88,89}
@attribute sourceCauseCode {0,1,3,4,5,6,9}
@attribute sourceEqMagnitude numeric
@attribute typeMeasurementId {0,1,2,3,4,5,7,8,9,10}
@attribute eqMagMb numeric
@attribute eqMagMs numeric
@attribute intensity numeric
@attribute eqDepth numeric
@attribute logrunupHt {m,s,l}

@data
196.823336,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
101.350298,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
9542.214657,0,58,87,1,9.1,2,7,8.8,8.530885,30,s
43.297005,5,1,87,1,8.7,1,7.7,7.8,6,30,m
6048.80013,3,55,80,1,7.7,2,6.5,7.7,8,48,s
164.157504,4,20,50,3,7,1,6.88237,7.2,11,40,s
3872.718002,20,18,88,1,8.2,2,8.2,8.3,6,25,s
975.538047,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
149.990379,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
104.843243,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
113.555141,16,58,86,1,9,1,6.88237,8.5,7,22,l
96.732863,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
153.111008,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,l
302.715822,1,17,50,1,7.8,2,6.88237,8.009683,9,17,s
246.655823,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
127.359208,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
22.901588,7,10,85,3,7.5,5,6.9,7.2,9,10,s
147.88034,6,34,89,1,8.8,4,7.2,8.5,9,22,l
5510.15751,9,30,74,1,8.5,1,6.88237,8.009683,11,26.742663,m
5038.582224,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
652.230464,2,59,85,1,7.8,2,6.8,7.7,8,24,s
39.402139,3,11,50,3,7.7,5,6.88237,7.8,9,20,m
1788.237102,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
181.431514,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
94.092808,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
67.33708,5,29,60,3,7.8,5,6.5,7.5,11,28,l
71.905343,1,22,85,1,8.1,1,6.88237,8.3,9,45,m
90.855995,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
1169.164687,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
3944.652139,9,31,80,1,7.9,2,6.88237,8.009683,4,14,s
3873.364589,6,15,88,1,8.2,2,6.88237,8.009683,8,32,s
260.487572,17,31,85,1,8.4,1,6.88237,8.5,8.530885,15,l
1809.033383,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
390.698539,8,43,86,1,7.6,2,6.3,7.4,8.530885,24,s
107.648359,4,1,85,1,7.5,1,6.88237,8.009683,5,40,s
133.133937,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
4531.195299,5,46,83,1,9.1,5,7.2,8.3,8.530885,29,s
3558.380655,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
187.948831,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,l
13238.03342,5,46,89,1,9.1,5,7.2,8.3,8.530885,29,m
4529.862277,22,54,88,1,8.3,3,6.88237,8.009683,9,22,s
122.281102,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
39.091903,22,36,82,1,7.1,5,6.4,7.1,8.530885,25,s
168.172866,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,m
20.34886,10,50,85,1,6.6,2,6,6.6,8.530885,10,s
5076.471986,5,46,87,1,9.1,2,7.2,8.3,8.530885,29,s
3619.511166,12,29,80,3,8.6,5,6.88237,7.3,6,15,l
3658.006667,12,29,80,3,8.6,5,6.88237,7.3,6,15,l
174.446416,15,8,85,1,7.5,1,6.88237,7.5,9,10,m
268.203971,4,20,50,3,7,1,6.88237,7.2,11,40,m
35.484534,14,42,60,1,7.8,4,6.5,7.3,8.530885,20,l
22.901131,7,10,85,3,7.5,4,6.9,7.2,9,10,s
5513.756547,22,58,80,1,8.3,2,6.88237,8.009683,10,40,s
131.155054,10,2,89,1,8.2,2,6.88237,7.3,8.530885,35,s
260.571864,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
485.452593,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
2725.499726,10.267355,36.035092,85,1,7.4,1,6.88237,7.4,8.530885,26.742663,l
6464.921812,4,35,80,1,8.1,2,6.88237,8,8.530885,30,s
126.444086,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
741.20331,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
10677.77022,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
6529.668072,23,24,88,1,8.8,2,7,8,8,35,s
98.533716,11,14,86,1,8.3,5,6.5,7.8,8.530885,10,l
241.101122,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
15727.76868,23,24,89,1,8.8,2,7,8,8,35,s
260.838738,0,58,60,1,9.1,10,7,8.8,8.530885,30,m
2738.942154,8,28,85,1,7.6,2,6.4,7.6,6,50,s
5219.813216,16,9,60,1,8.6,2,7.2,8.4,8.530885,30,s
381.598904,16,46,85,1,7.4,2,6.88237,7.4,8.530885,10,s
92.684639,23,40,89,1,8,4,6.7,7.9,8,39,s
6041.746869,19,42,85,1,7.9,2,5.8,7.9,8.530885,33,s
227.015531,10,2,85,1,7.1,2,6.88237,8.009683,8.530885,60,s
181.875467,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
3827.995696,12,29,80,3,8.6,5,6.88237,7.3,6,15,l
5282.419048,3,36,85,3,9.2,2,6.88237,8.4,10,25,s
9221.298509,16,47,88,1,8,2,6.5,8,8.530885,33,s
2579.219293,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
1157.220932,3,55,85,1,7.7,2,6.5,7.7,8,48,s
136.999991,13,17,85,1,7.7,1,6.6,7.6,8,17,m
14469.35993,22,54,87,1,8.3,3,6.88237,8.009683,9,22,s
76.247423,20,32,81,3,7.1,1,6.88237,7.2,4,12,m
3625.357446,12,29,80,3,8.6,5,6.88237,7.3,6,15,l
22.894969,11,51,50,1,7,5,6.88237,8.009683,8,21,s
121.425984,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
2005.734097,21,30,89,1,8.5,1,6.88237,8.5,11,25,m
741.58798,21,41,89,1,8.1,2,6.88237,7.5,9,38,s
81.513029,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
218.005971,0,16,88,1,7.6,1,5.4,7.7,8.530885,30,s
353.945773,12,19,85,1,7.8,2,6.4,7.5,9,27,s
79.998273,6,8,87,1,7.1,2,6,7.1,6,43,s
846.531171,1,12,82,1,7.9,2,6.4,7.4,8,24,s
90.066676,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
33.398019,4,1,85,1,7.5,1,6.88237,8.009683,5,40,m
2108.289323,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
10605.47844,5,46,88,1,9.1,2,7.2,8.3,8.530885,29,m
66.471556,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
709.183816,16,58,86,1,9,1,6.88237,8.5,7,22,l
96.998706,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
146.607623,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
633.474214,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
10479.9826,0,58,73,1,9.1,2,7,8.8,8.530885,30,s
106.416113,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
481.508037,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
210.651288,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
1641.575173,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
61.452209,1,22,85,1,8.1,1,6.88237,8.3,9,45,m
278.597841,2,6,85,1,7.5,2,6.3,7.5,6,33,s
50.750386,14,42,60,1,7.8,4,6.5,7.3,8.530885,20,l
17761.71272,19,11,85,1,9.5,2,6.88237,8.5,12,33,s
5309.789146,16,58,80,1,9,5,6.88237,8.5,7,22,m
140.985855,22,54,89,1,8.3,5,6.88237,8.009683,9,22,l
179.429675,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
365.34869,16,50,85,1,5.7,2,6.88237,8.009683,8.530885,10,s
384.823794,1,22,85,1,8.1,1,6.88237,8.3,9,45,m
2401.475973,21,12,85,1,7.5,2,6.5,7.5,4,11,s
9059.777643,4,35,88,1,8.1,2,6.88237,8,8.530885,30,s
3597.904939,0,19,85,1,7.4,2,6.3,7.4,6,73,s
76.549304,0,41,81,1,7.1,2,6.88237,8.009683,8.530885,43,s
410.781828,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
3139.040692,23,24,85,1,8.8,2,7,8,8,35,s
60.662592,20,39,82,1,8.1,5,6.8,7.9,8.530885,24,l
15.669693,19,15,84,1,7.1,5,6.1,7.1,8.530885,32,m
56.624688,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
141.118515,13,16,82,1,7.3,5,6.8,7.4,8.530885,16,m
10819.65207,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
2725.499726,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
16948.64309,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
124.7953,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
227.19956,8,19,60,1,7.7,4,6.1,7.2,8.530885,20,l
169.867628,3,11,50,3,7.7,5,6.88237,7.8,9,20,s
227.347547,8,19,60,1,7.7,4,6.1,7.2,8.530885,20,l
1035.671858,13,17,84,1,7.7,4,6.6,7.6,8,17,m
1478.824175,13,21,81,1,7.5,2,6.4,7.3,8.530885,33,s
26.118389,21,56,74,1,7.6,5,6.3,7.4,10,10,m
40.192146,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
5277.161272,11,14,80,1,8.3,2,6.5,7.8,8.530885,10,s
6541.172489,23,24,83,1,8.8,2,7,8,8,35,s
9.782398,9,28,85,4,7.1,1,6.88237,7.1,8.530885,26.742663,m
93.978976,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
4344.361516,4,23,81,1,8.1,2,7.3,8.2,8.530885,10,s
11613.13427,22,54,87,1,8.3,2,6.88237,8.009683,9,22,s
5421.876687,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
272.05349,0,42,85,1,7.5,2,6.88237,7.5,7,30,s
6.444236,7,10,85,3,7.5,4,6.9,7.2,9,10,l
3848.790936,12,29,80,3,8.6,5,6.88237,7.3,6,15,m
129.445588,17,47,83,1,7.6,2,6.88237,8.009683,5,105,s
77.763251,6,34,89,1,8.8,5,7.2,8.5,9,22,l
3644.542788,18,44,85,1,7.6,2,6.5,7.8,8.530885,13,s
16991.95615,5,11,85,1,8,2,6.6,7.3,7,46,s
162.844715,22,41,85,1,7,2,6.88237,7,8.530885,34,s
62.862946,7,10,85,3,7.5,5,6.9,7.2,9,10,l
4980.518587,14,22,81,1,8.6,2,6.88237,9.1,8.530885,33,s
22.603834,7,10,85,3,7.5,4,6.9,7.2,9,10,m
4891.427506,14,37,85,1,7.9,2,6.6,7.9,8,49,s
57.83221,7,10,85,3,7.5,5,6.9,7.2,9,10,l
130.468727,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
130.574284,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
2313.420719,21,41,88,1,8.1,2,6.88237,7.5,9,38,s
4998.877445,15,9,80,1,7.8,2,6.88237,8.009683,8.530885,25,s
98.954441,6,34,89,1,8.8,4,7.2,8.5,9,22,l
9.302431,7,10,85,3,7.5,4,6.9,7.2,9,10,m
68.205308,10,2,83,3,7.5,10,6.88237,8.009683,9,20,m
11782.52431,0,58,80,1,9.1,2,7,8.8,8.530885,30,s
151.791641,13,22,85,1,8.3,5,7.3,8.1,9,14,m
518.284176,16,23,82,1,7.1,2,6.88237,8.009683,8.530885,22,s
9393.701843,22,54,81,1,8.3,2,6.88237,8.009683,9,22,s
3907.537938,22,47,85,1,8,2,6.4,7.7,6,19,s
38.516998,14,42,60,1,7.8,4,6.5,7.3,8.530885,20,l
134.707865,9,36.035092,81,1,8,1,6.88237,8,8.530885,33,m
2079.770701,16,58,85,1,9,1,6.88237,8.5,7,22,s
5291.48808,16,58,80,1,9,1,6.88237,8.5,7,22,s
182.49653,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
27.192044,10.267355,36.035092,84,1,7,1,6.88237,6,8.530885,26.742663,m
2522.24675,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
101.285732,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
3802.810716,0,48,81,1,8.2,2,6.88237,8.009683,6,7,s
6992.178774,5,46,88,1,9.1,3,7.2,8.3,8.530885,29,s
182.122129,16,11,84,1,8,5,6.4,7.9,6,33,l
1598.685157,18,17,60,1,7.8,2,5.7,7.2,8.530885,18,s
179.013722,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
273.7649,3,55,85,1,7.7,2,6.5,7.7,8,48,s
72.727869,14,42,60,1,7.8,10,6.5,7.3,8.530885,20,m
983.382061,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
15546.39259,23,24,89,1,8.8,2,7,8,8,35,s
5360.933797,0,53,80,1,7.9,2,6.88237,7.2,8.530885,28,s
206.791472,0,10,85,1,7.7,1,6.88237,7.7,8.530885,26.742663,m
11347.08702,23,24,89,1,8.8,2,7,8,8,35,s
188.426757,2,43,85,1,7.1,2,6.3,7.1,8,50,s
504.583759,2,59,85,1,7.8,2,6.8,7.7,8,24,l
136.122306,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
121.336986,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
461.039006,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
25.291088,16,9,60,1,8.6,5,7.2,8.4,8.530885,30,m
3093.810569,5,46,87,1,9.1,3,7.2,8.3,8.530885,29,s
895.658137,5,17,85,1,8.5,2,7.7,8.1,9,13,s
2118.54207,3,36,88,3,9.2,1,6.88237,8.4,10,25,l
95.850936,14,42,60,1,7.8,5,6.5,7.3,8.530885,20,l
622.809072,4,1,85,1,7.5,2,6.88237,8.009683,5,40,s
178.299607,13,17,85,1,7.7,1,6.6,7.6,8,17,s
114.125347,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
260.433958,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
2339.055095,6,12,88,1,7.8,2,6.88237,8.009683,8,28,s
248.343098,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
34.220997,7,10,85,3,7.5,2,6.9,7.2,9,10,s
272.25978,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
183.042259,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
39.393115,3,11,50,3,7.7,5,6.88237,7.8,9,20,m
559.103231,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
3593.052287,22,47,85,1,8,2,6.4,7.7,6,19,s
132.933066,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
142.165252,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
92.930494,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
98.393883,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
3671.802415,22,47,88,1,8,2,6.4,7.7,6,19,s
3168.998281,17,41,81,1,7.4,2,6.88237,8.009683,7,55,s
181.345165,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
98.805387,6,34,89,1,8.8,4,7.2,8.5,9,22,l
2725.499726,10.267355,36.035092,50,3,7.3,1,6.88237,8.009683,10,26.742663,s
179.558902,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
74.202343,14,42,60,1,7.8,4,6.5,7.3,8.530885,20,l
7266.895588,5,46,88,1,9.1,2,7.2,8.3,8.530885,29,s
9544.277325,5,46,81,1,9.1,5,7.2,8.3,8.530885,29,m
62.719286,10,2,83,3,7.5,5,6.88237,8.009683,9,20,l
52.73694,3,11,50,3,7.7,5,6.88237,7.8,9,20,s
116.221624,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
6.872275,22,47,89,1,8,5,6.7,7.8,8,40,m
114.936632,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
5186.28997,18,17,80,1,7.6,2,7,7.6,8.530885,34,s
93.994369,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
218.274642,0,58,60,1,9.1,10,7,8.8,8.530885,30,m
23.99424,11,51,50,1,7,4,6.88237,8.009683,8,21,m
13183.95293,5,46,89,1,9.1,5,7.2,8.3,8.530885,29,s
7302.288375,14,22,81,1,8.6,2,6.88237,9.1,8.530885,33,s
103.782807,4,36.035092,85,1,8.4,1,6.88237,8.4,8.530885,26.742663,l
88.638426,4,35,85,1,8.1,1,6.88237,8,8.530885,30,s
137.360615,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
9680.190176,5,11,88,1,8,2,6.6,7.3,7,46,s
168.819207,7,58,85,1,6.9,2,6.88237,6.9,8.530885,30,s
155.218172,11,52,74,1,6.9,1,6.88237,8.009683,9,26.742663,m
99.744672,6,34,89,1,8.8,4,7.2,8.5,9,22,l
16990.30236,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
298.231372,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,m
25.048891,10.267355,36.035092,85,5,6.4,4,6.88237,6.4,8.530885,26.742663,l
2557.013942,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
58.295417,23,46,89,1,8.2,5,6.88237,8.009683,8,25,m
129.999243,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
30.327823,11,51,50,1,7,4,6.88237,8.009683,8,21,m
173.980845,22,31,85,1,6,2,6.88237,6,8.530885,60,s
310.502761,17,7,85,1,7.5,2,6.88237,7.5,8.530885,20,s
29.602141,20,0,60,1,7.1,2,6.88237,8.009683,8.530885,34,s
2369.863589,3,36,88,3,9.2,1,6.88237,8.4,10,25,s
3768.362868,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
181.778411,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
242.788735,8,14,85,1,7.7,2,6.8,7.7,8,44,s
137.409513,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
9742.419365,5,46,81,1,9.1,2,7.2,8.3,8.530885,29,s
50.934542,7,10,85,3,7.5,5,6.9,7.2,9,10,l
143.509586,6,34,89,1,8.8,4,7.2,8.5,9,22,l
26.633387,9,13,84,1,6,1,6.88237,6,8.530885,26.742663,m
262.080931,6,34,89,1,8.8,4,7.2,8.5,9,22,l
183.036209,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
110.214492,21,45,50,1,8.30368,1,6.88237,8.009683,9,26.742663,s
2725.499726,3,55,86,1,7.7,2,6.5,7.7,8,48,s
8159.913247,7,17,88,1,8.1,2,7.7,8.2,8.530885,25,s
2498.95266,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
2023.643741,16,58,85,1,9,1,6.88237,8.5,7,22,s
80.636077,0,46,85,1,8.3,1,6.88237,8.3,8.530885,26.742663,l
3956.085177,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
3520.082626,12,29,88,3,8.6,1,6.88237,7.3,6,15,m
658.321573,3,4,88,1,7.7,2,6.5,7.5,8.530885,14,s
97.963079,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
2108.248009,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
8568.412028,19,28,85,1,8.1,2,6.88237,8.009683,9,19,s
57.845092,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,m
2200.36059,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
49.25519,10,2,83,3,7.5,4,6.88237,8.009683,9,20,s
271.801952,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
51.003367,7,10,85,3,7.5,5,6.9,7.2,9,10,l
176.780547,0,31,86,1,6.8,2,6.1,6.8,5,46,s
3765.591721,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
130.407915,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
692.392328,22,54,89,1,8.3,2,6.88237,8.009683,9,22,s
7452.513067,12,29,81,3,8.6,5,6.88237,7.3,6,15,m
89.763853,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
6291.414492,23,24,88,1,8.8,2,7,8,8,35,s
169.602564,15,8,85,1,7.5,1,6.88237,7.5,9,10,s
10024.53549,19,28,88,1,8.1,2,6.88237,8.009683,9,19,s
10923.99252,4,32,80,1,8.5,2,6.88237,8.3,11,70,s
121.028947,11,10,60,1,8.4,5,6.9,8.5,8.530885,34,m
4815.322592,8,49,85,3,7,2,5.8,7.1,8.530885,25,s
12368.35218,23,24,89,1,8.8,2,7,8,8,35,s
13238.92006,23,24,89,1,8.8,2,7,8,8,35,s
261.034307,0,58,60,1,9.1,10,7,8.8,8.530885,30,m
201.985276,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,m
115.149683,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
45.29866,22,36,82,1,7.1,5,6.4,7.1,8.530885,25,s
3009.163516,5,1,85,1,8.7,2,7.7,7.8,6,30,s
114.495901,20,33,89,1,8.4,5,6.7,8.2,8,33,l
101.322675,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
557.086798,10,2,89,1,8.2,2,6.88237,7.3,8.530885,35,s
188.020355,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,m
3644.687082,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,l
3036.085669,19,28,81,1,8.1,2,6.88237,8.009683,9,19,s
1832.960276,12,1,73,1,8.5,1,6.88237,8.5,9,26.742663,m
7743.478877,3,36,81,3,9.2,2,6.88237,8.4,10,25,s
7854.814019,16,58,81,1,9,2,6.88237,8.5,7,22,s
88.966905,5,59,83,3,8.2,5,6.5,8.1,9,33,m
79.799764,0,41,85,1,6.7,2,6.1,6.8,5,8,s
127.281034,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,m
17009.90799,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
360.222439,0,23,85,1,6.7,2,6.88237,6.7,8.530885,20,s
242.63105,3,55,85,1,7.7,1,6.5,7.7,8,48,s
116.468215,3,45,85,1,6.4,2,5.8,6.6,8.530885,33,s
7422.970479,11,14,88,1,8.3,2,6.5,7.8,8.530885,10,s
1983.310435,21,41,89,1,8.1,2,6.88237,7.5,9,38,s
5755.359322,5,17,80,1,8.5,2,7.7,8.1,9,13,s
3565.527598,12,29,80,3,8.6,2,6.88237,7.3,6,15,m
50.778039,7,10,85,3,7.5,4,6.9,7.2,9,10,l
9155.77242,19,11,81,1,9.5,1,6.88237,8.5,12,33,s
9117.657847,21,41,87,1,8.1,2,6.88237,7.5,9,38,s
84.210681,4,35,85,1,8.1,2,6.88237,8,8.530885,30,s
1783.384938,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
111.719181,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
7.918383,7,10,85,3,7.5,5,6.9,7.2,9,10,m
263.785539,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
1786.187267,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
2198.715384,6,11,81,1,7.9,2,6.88237,7.9,9,47,s
17027.29535,19,11,85,1,9.5,1,6.88237,8.5,12,33,s
78.606251,13,17,85,1,7.7,1,6.6,7.6,8,17,l
21.752913,11,41,74,1,6.3,5,6.3,6.1,8.530885,14,s
73.711601,0,26,81,3,6.4,1,6.88237,6.8,8.530885,33,s
10573.90803,22,47,80,1,8,2,6.7,7.8,8,40,s
3805.412492,12,29,80,3,8.6,5,6.88237,7.3,6,15,l
3433.811264,17,48,81,1,8.1,2,7.1,8.1,8.530885,18,s
139.609464,5,59,83,3,8.2,5,6.5,8.1,9,33,m
3742.853461,4,49,89,1,8.2,3,6.88237,8.009683,9,47,s
10842.4489,19,11,80,1,9.5,1,6.88237,8.5,12,33,l
140.606096,14,14,74,3,7.1,1,6.88237,8.009683,9,15,s
186.407114,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
74.713321,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
21.134548,11,30,83,3,6.8,1,6.88237,6.8,8.530885,40,s
5278.279043,12,8,80,1,7.2,2,7.2,7.2,4,65,s
182.408923,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,m
548.981349,22,58,85,1,8.3,2,6.88237,8.009683,10,40,s
30.733706,11,51,50,1,7,10,6.88237,8.009683,8,21,s
158.839988,7,20,85,1,6.8,2,6.88237,8.009683,8.530885,40,s
23.477297,11,51,50,1,7,4,6.88237,8.009683,8,21,s
283.679853,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
263.140296,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
318.455561,16,16,82,1,7,2,6.88237,8.009683,2,9,s
6262.123522,8,34,80,1,7.8,2,7.1,8,9,59,s
151.40435,20,39,82,1,8.1,4,6.8,7.9,8.530885,24,m
45.659745,6,34,89,1,8.8,4,7.2,8.5,9,22,l
114.086639,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
131.115187,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,s
1962.169671,14,37,85,1,7.6,2,6.88237,8.009683,7,32,s
1812.773122,11,14,85,1,8.3,2,6.5,7.8,8.530885,10,s
27.969338,2,58,85,1,7.9,1,6.88237,7.9,8.530885,35,l
168.865355,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
134.451699,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
61.749319,10,2,83,3,7.5,5,6.88237,8.009683,9,20,l
14.927244,4,20,50,3,7,1,6.88237,7.2,11,40,s
2725.499726,18,10,85,1,7.6,2,6.88237,7.3,8.530885,74,s
99.493214,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
183.138858,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
420.26285,0,48,86,1,8.2,2,6.88237,8.009683,6,7,s
269.000007,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
740.619372,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
11068.17543,5,59,88,3,8.2,2,6.5,8.1,9,33,s
289.762951,17,31,85,1,8.4,1,6.88237,8.5,8.530885,15,s
97.347249,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
130.28865,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
101.154464,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
89.503743,21,56,74,1,7.6,5,6.3,7.4,10,10,s
14515.5165,20,23,85,1,7.9,2,6.88237,7.8,10,43,s
902.731274,19,47,85,1,7.6,2,6.5,7.6,6,33,s
648.011863,2,59,85,1,7.8,2,6.8,7.7,8,24,s
3567.86481,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,s
520.686692,0,59,89,1,8.3,1,6.88237,8.3,11,40,m
16764.06916,22,54,84,1,8.3,2,6.88237,8.009683,9,22,s
4032.808713,5,59,85,3,8.2,2,6.5,8.1,9,33,s
5309.878088,16,58,80,1,9,1,6.88237,8.5,7,22,m
727.690757,2,59,85,1,7.8,1,6.8,7.7,8,24,s
1622.360982,20,31,75,3,7.2,2,6.88237,8.009683,6,10,s
3.349751,10,10,89,1,7.5,1,6.88237,7.5,8,26.742663,l
30.649196,11,51,50,1,7,4,6.88237,8.009683,8,21,m
5969.89355,19,28,80,1,8.1,2,6.88237,8.009683,9,19,s
934.935268,22,54,89,1,8.3,2,6.88237,8.009683,9,22,s
