area,country,day,distFromSource,doubtful,hour,latitude,locationName,longitude,minute,month,publish,regionCode,second,sourceCauseCode,sourceEqMagnitude,sourceEventValidity,sourceOceanicTsunami,typeMeasurementId,year,eqMagMb,eqMagMs,intensity,eqDepth,elevation,logrunupHt
HOKKAIDO,JAPAN,25.0,65.18473,n,19.0,41.993611,UTABETSUHIGASHI,143.161667,50.0,9.0,True,85,6.3,1,8.3,4,True,5,2003,6.9,8.1,8.530885,27.0,0.0,s
MIYAGI,SOMALIA,26.0,5039.573803,n,0.0,9.49407,BANDARBEYLA,50.8142,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,11.0,l
WA,USA,1.0,2784.988167,n,12.0,47.38,"TAHOLAH, WA",-124.28,29.0,4.0,True,88,1.3,3,8.6,4,True,1,1946,6.88237,7.3,6.0,15.0,64.0,m
CHIBA,JAPAN,4.0,226.783617,n,10.267355,36.97,EAST IZU,140.83,36.035092,11.0,True,85,27.396394,1,7.4,4,True,1,1677,6.88237,7.4,8.530885,26.742663,50.0,m
IBARAKI,JAPAN,17.0,883.374376,n,3.0,36.333,OARAIKO,140.583,55.0,6.0,True,85,2.9,1,7.7,4,True,2,1973,6.5,7.7,8.0,48.0,26.0,s
WEST JAVA,INDONESIA,17.0,220.078787,n,8.0,-7.68155,"CIKEMBULAN, CIAMIS",108.60403,19.0,7.0,True,60,26.0,1,7.7,4,True,5,2006,6.1,7.2,8.530885,20.0,6.0,l
MIYAGI,JAPAN,4.0,2093.024132,n,16.0,38.9,KESENNUMA,141.583,58.0,11.0,True,85,27.9,1,9.0,4,True,1,1952,6.88237,8.5,7.0,22.0,0.0,m
KUMAMOTO,JAPAN,21.0,24.673499,n,10.267355,32.92,"SEIGENJI, NAGASU",130.47,36.035092,5.0,True,85,27.396394,5,6.4,4,True,4,1792,6.88237,6.4,8.530885,26.742663,7.0,l
ACEH,INDONESIA,26.0,267.779072,n,0.0,5.649,"ACEH, SUMATRA",95.416,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,28.0,l
COQUIMBO,CHILE,16.0,181.440026,n,22.0,-29.96318,COQUIMBO (WM650),-71.332665,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,11.0,m
EAST NUSA TENGGARA,INDONESIA,12.0,36.333357,n,5.0,-8.601111,WURING-4,122.202778,29.0,12.0,True,60,26.3,3,7.8,4,True,5,1992,6.5,7.5,11.0,28.0,0.0,m
MARQUESAS ISLANDS,FRENCH POLYNESIA,27.0,7222.967022,n,6.0,-9.76445,"PUAMAU, HIVA OA",-138.87723,34.0,2.0,True,81,11.5,1,8.8,4,True,5,2010,7.2,8.5,9.0,22.0,9.0,s
IWATE,JAPAN,11.0,180.788214,n,5.0,39.89235,"IWATE PREFECTURE, TOHOKU REGION",141.953642,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,15.0,s
KANAGAWA,JAPAN,22.0,17063.72984,n,19.0,35.133,ENAWAN,139.667,11.0,5.0,True,85,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,0.0,s
KOCHI,JAPAN,28.0,6339.468305,n,3.0,32.7792,TOSA-SHIMIZU,132.9589,36.0,3.0,True,85,16.0,3,9.2,4,True,2,1964,6.88237,8.4,10.0,25.0,0.0,s
BENGKULU,INDONESIA,12.0,124.703584,n,11.0,-3.53072,"LAIS 2, SUMATRA",102.03394,10.0,9.0,True,60,26.8,1,8.4,4,True,5,2007,6.9,8.5,8.530885,34.0,12.0,m
KANAGAWA,JAPAN,22.0,17074.68752,n,19.0,35.25,CHOJAGASAKI,139.583,11.0,5.0,True,85,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,0.0,s
HI,USA,26.0,5525.440042,n,13.0,21.9544,"NAWILIWILI, KAUAI, HI",-159.3561,21.0,11.0,True,80,15.5,1,7.5,4,True,2,1999,6.4,7.3,8.530885,33.0,0.0,s
MIYAGI,JAPAN,5.0,197.76305,n,0.0,38.333,OHARAHAMA,141.483,10.0,8.0,True,85,0.0,1,7.7,4,True,1,1897,6.88237,7.7,8.530885,26.742663,104.0,m
MIYAGI,JAPAN,16.0,302.714043,n,0.0,38.433,ONAGAWA,141.45,48.0,5.0,True,85,55.4,1,8.2,4,True,2,1968,6.88237,8.009683,6.0,7.0,45.0,s
MIYAGI,NEW CALEDONIA,16.0,11461.78903,n,22.0,-20.919,LIFOU ISLAND,167.279,54.0,9.0,True,82,32.9,1,8.3,4,True,2,2015,6.88237,8.009683,9.0,22.0,9.0,s
IWATE,JAPAN,11.0,153.561302,n,5.0,39.64175,"IWATE PREFECTURE, TOHOKU REGION",141.957833,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,11.0,m
HOKKAIDO,JAPAN,25.0,126.788096,n,19.0,42.950833,SAROGAWA,144.061944,50.0,9.0,True,85,6.3,1,8.3,4,True,5,2003,6.9,8.1,8.530885,27.0,15.0,m
COQUIMBO,CHILE,16.0,181.280358,n,22.0,-29.965227,COQUIMBO (WM233),-71.328997,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,18.0,s
COQUIMBO,CHILE,16.0,182.725542,n,22.0,-29.950748,COQUIMBO (WM606),-71.336817,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,24.0,s
ARICA Y PARINACOTA,CHILE,28.0,523.841781,n,5.0,-20.441667,"D32401 BPR, W-SW OF ARICA, CHILE",-73.421667,36.0,6.0,True,89,37.0,1,7.2,4,True,3,2024,6.88237,8.009683,8.530885,28.0,23.26321213620249,s
TOKYO,JAPAN,30.0,177.494662,n,17.0,33.1,HACHIJO ISLAND,139.77,36.035092,12.0,True,85,27.396394,1,8.2,4,True,1,1703,6.88237,8.2,8.530885,26.742663,6.0,m
IBARAKI,JAPAN,22.0,17017.97077,n,19.0,36.333,NAKAMINATO,140.59,11.0,5.0,True,85,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,18.0,s
MIYAGI,NEW ZEALAND,10.0,2336.423632,n,13.0,-43.9733,JACKSON BAY,168.6161,19.0,2.0,True,81,55.0,1,7.7,4,True,2,2021,6.88237,8.009683,7.0,10.0,0.0,s
COQUIMBO,CHILE,16.0,182.769712,n,22.0,-29.950438,COQUIMBO (WM26),-71.336201,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,11.0,m
HI,USA,22.0,10697.94308,n,19.0,19.477,"NAPOOPOO, HAWAII, HI",-155.922,11.0,5.0,True,80,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,0.0,l
KURIL ISLANDS,RUSSIA,17.0,66.857127,n,13.0,50.42,"SEVERO-KURILSK, PARAMUSHIR ISLAND",155.83,4.0,3.0,True,86,27.396394,1,5.8,3,True,1,1953,6.88237,5.8,8.530885,26.742663,320.0,m
MIYAGI,NEW CALEDONIA,1.0,227.99062,n,2.0,-21.9829,OUINNE,166.6833,23.0,11.0,True,82,57.7,1,6.6,4,True,2,2017,6.88237,8.009683,3.0,22.0,0.0,s
MIYAGI,JAPAN,11.0,133.973971,n,5.0,37.932306,"MIYAGI PREFECTURE, TOHOKU REGION",140.916667,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,8.0,l
HI,USA,9.0,3565.31723,n,14.0,21.987,"LIHUE AIRPORT, KAUAI, HI",-159.336,22.0,3.0,True,80,31.9,1,8.6,4,True,5,1957,6.88237,9.1,8.530885,33.0,19.0,l
HOKKAIDO,JAPAN,23.0,551.571514,n,3.0,42.167,URAKAWA,142.767,15.0,3.0,True,85,20.3,1,7.5,4,True,2,1978,6.4,7.5,6.0,33.0,4.0,s
VALPARAISO,CHILE,11.0,82.52277,n,14.0,-33.581625,SAN ANTONIO,-71.618188,39.0,3.0,True,89,43.9,1,6.9,4,True,2,2010,6.7,7.0,8.530885,11.0,0.0,s
AS,USA TERRITORY,29.0,190.130617,n,17.0,-14.30445,"MALOATA, TUTUILA ISLAND",-170.81493,48.0,9.0,True,81,10.9,1,8.1,4,True,5,2009,7.1,8.1,8.530885,18.0,17.0,l
MIYAGI,SOLOMON ISLANDS,23.0,2731.646716,n,19.0,-10.7208,"LATA WHARF, NENDO IS, SANTA CRUZ IS",165.8019,19.0,6.0,True,82,15.9,1,6.9,4,True,2,2014,6.88237,8.009683,8.530885,20.0,14.0,s
MIYAGI,JAPAN,11.0,124.658283,n,5.0,38.193194,"MIYAGI PREFECTURE, TOHOKU REGION",140.955056,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,l
MIYAGI,JAPAN,11.0,117.259488,n,5.0,38.292417,"MIYAGI PREFECTURE, TOHOKU REGION",141.032583,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,9.0,m
IWATE,JAPAN,11.0,97.603684,n,5.0,39.011547,"IWATE PREFECTURE, TOHOKU REGION",141.719611,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,13.0,l
COQUIMBO,CHILE,16.0,181.856188,n,22.0,-29.962308,RUTA 5 ROAD,-71.314499,54.0,9.0,True,89,32.9,1,8.3,4,True,5,2015,6.88237,8.009683,9.0,22.0,5.0,l
SHIMANE,JAPAN,22.0,17648.35701,n,19.0,36.2,SAIGO,133.333,11.0,5.0,True,85,17.0,1,9.5,4,True,2,1960,6.88237,8.5,12.0,33.0,0.0,s
MIYAGI,JAPAN,11.0,130.774158,n,5.0,38.040114,"MIYAGI PREFECTURE, TOHOKU REGION",140.916561,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,l
WEST SUMATRA,INDONESIA,25.0,38.963193,n,14.0,-3.24837,PAGAI SELATAN,100.33997,42.0,10.0,True,60,22.0,1,7.8,4,True,4,2010,6.5,7.3,8.530885,20.0,10.0,l
KAGOSHIMA,JAPAN,16.0,17952.20366,n,22.0,28.315,"KOMINATO, AMAMI ISLAND",129.538,54.0,9.0,True,85,32.9,1,8.3,4,True,2,2015,6.88237,8.009683,9.0,22.0,103.0,s
FUKUSHIMA,JAPAN,11.0,136.515174,n,5.0,37.85725,"FUKUSHIMA PREFECTURE, TOHOKU REGION",140.919932,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,13.0,l
IWATE,JAPAN,4.0,2035.720149,n,16.0,39.35,OTSUCHI,141.917,58.0,11.0,True,85,27.9,1,9.0,4,True,1,1952,6.88237,8.5,7.0,22.0,0.0,m
HI,USA,9.0,4016.977324,n,14.0,18.91,"SOUTH POINT, HAWAII, HI",-155.68,22.0,3.0,True,80,31.9,1,8.6,4,True,1,1957,6.88237,9.1,8.530885,33.0,0.0,m
OKINAWA,JAPAN,29.0,3991.288255,n,23.0,26.217,NAHA,127.667,24.0,7.0,True,85,52.0,1,8.8,4,True,2,2025,7.0,8.0,8.0,35.0,12.0,s
WAKAYAMA,JAPAN,20.0,41.10761,n,19.0,33.483,HASHIKUI,135.8,19.0,12.0,True,85,10.0,1,8.3,4,True,1,1946,6.88237,8.1,8.530885,15.0,0.0,m
OR,USA,27.0,10218.75887,n,6.0,43.352,"CHARLESTON, OR",-124.192,34.0,2.0,True,88,11.5,1,8.8,4,True,2,2010,7.2,8.5,9.0,22.0,12.0,s
MIYAGI,PANAMA,26.0,38.143665,n,2.0,9.4,ISLA COLON,-82.283,21.0,4.0,True,74,52.0,1,7.0,4,True,1,1916,6.88237,7.0,9.0,25.0,62.0,s
EAST JAVA,INDONESIA,2.0,268.761997,n,18.0,-8.257167,"GERANGAN, TULUNGAGUNG",111.839667,17.0,6.0,True,60,34.0,1,7.8,4,True,4,1994,5.7,7.2,8.530885,18.0,15.0,l
YAMAGATA,JAPAN,26.0,182.17207,n,2.0,38.917,SAKATA,139.817,59.0,5.0,True,85,59.6,1,7.8,4,True,2,1983,6.8,7.7,8.0,24.0,0.0,s
MIYAGI,NEW CALEDONIA,5.0,485.625574,n,4.0,-20.6929,HIENGHENE,164.9422,18.0,12.0,True,82,42.0,1,7.5,4,True,2,2018,6.88237,8.009683,8.530885,10.0,12.0,s
LIMA,PERU,10.0,1408.074979,n,0.0,-10.82,SUPE,-77.67,59.0,5.0,True,89,27.396394,1,8.3,4,True,1,1877,6.88237,8.3,11.0,40.0,48.0,s
ORIENTAL MINDORO,PHILIPPINES,14.0,13.923401,n,19.0,13.412528,BACO,121.124694,15.0,11.0,True,84,30.6,1,7.1,4,True,5,1994,6.1,7.1,8.530885,32.0,7.0,m
MIYAGI,JAPAN,21.0,2725.499726,n,10.267355,19.08185,SUGITANI,46.856593,36.035092,5.0,True,85,27.396394,5,6.4,4,True,1,1792,6.88237,6.4,8.530885,26.742663,647.0,l
MIYAGI,JAPAN,11.0,123.950017,n,5.0,38.203083,"MIYAGI PREFECTURE, TOHOKU REGION",140.961972,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,l
UM,USA TERRITORY,17.0,12989.47867,n,21.0,19.29,WAKE ISLAND,166.6183,41.0,10.0,True,80,56.0,1,8.1,4,True,2,1966,6.88237,7.5,9.0,38.0,6.0,s
AS,USA TERRITORY,29.0,207.963776,n,17.0,-14.27166,"AMAUA, TUTUILA ISLAND",-170.62253,48.0,9.0,True,81,10.9,1,8.1,4,True,5,2009,7.1,8.1,8.530885,18.0,45.0,m
HOKKAIDO,JAPAN,17.0,443.487687,n,3.0,42.1,MORIKO,140.6,55.0,6.0,True,85,2.9,1,7.7,4,True,2,1973,6.5,7.7,8.0,48.0,20.0,s
MARQUESAS ISLANDS,FRENCH POLYNESIA,27.0,7358.577389,n,6.0,-9.34545,"BAIE DES REQUINS, UA POU",-140.09232,34.0,2.0,True,81,11.5,1,8.8,4,True,5,2010,7.2,8.5,9.0,22.0,0.0,m
MIYAGI,JAPAN,11.0,104.198307,n,5.0,38.398722,"MIYAGI PREFECTURE, TOHOKU REGION",141.188028,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,m
GU,USA TERRITORY,29.0,4554.016453,n,23.0,13.433,"APRA HARBOR, GUAM",144.65,24.0,7.0,True,81,52.0,1,8.8,4,True,2,2025,7.0,8.0,8.0,35.0,18.0,s
CA,USA,1.0,3510.606727,n,12.0,37.9,"BOLINAS, CA",-122.68,29.0,4.0,True,88,1.3,3,8.6,4,True,1,1946,6.88237,7.3,6.0,15.0,0.0,s
MIYAGI,JAPAN,11.0,117.023396,n,5.0,38.302889,"MIYAGI PREFECTURE, TOHOKU REGION",141.035194,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,9.0,s
BC,CANADA,28.0,1768.214886,n,3.0,49.967,"ZEBALLOS, BRITISH COLUMBIA",-126.783,36.0,3.0,True,88,16.0,3,9.2,4,True,1,1964,6.88237,8.4,10.0,25.0,291.0,s
ACEH,INDONESIA,26.0,259.935597,n,0.0,5.548,"CENTER OF BANDA ACEH, SUMATRA",95.314,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,8.0,l
MIYAGI,PAPUA NEW GUINEA,11.0,4495.867327,n,5.0,-2.04,"LOMBRUM, ADMIRALTY ISLANDS",147.4,46.0,3.0,True,82,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,0.0,s
TSHIBA,JAPAN,11.0,323.838982,n,5.0,35.695328,"TSHIBA PREFECTURE, KANTO REGION",140.725067,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,l
KAGOSHIMA,JAPAN,11.0,1350.592795,n,5.0,31.267,MAKURAZAKI,130.3,46.0,3.0,True,85,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,10.0,s
WEST SUMATRA,INDONESIA,25.0,59.830921,n,14.0,-2.95722,MALAKOPA,100.19142,42.0,10.0,True,60,22.0,1,7.8,4,True,10,2010,6.5,7.3,8.530885,20.0,7.0,s
EAST JAVA,INDONESIA,2.0,240.691026,n,18.0,-8.482833,"BANDIALIT E, JEMBER",113.7125,17.0,6.0,True,60,34.0,1,7.8,4,True,4,1994,5.7,7.2,8.530885,18.0,8.0,l
AS,USA TERRITORY,29.0,206.370489,n,17.0,-14.25322,"AMALAU, TUTUILA ISLAND",-170.65863,48.0,9.0,True,81,10.9,1,8.1,4,True,5,2009,7.1,8.1,8.530885,18.0,30.0,m
MIYAGI,SOLOMON ISLANDS,1.0,160.301711,n,20.0,-7.03762,"SASAMUNGA, CHOISEUL ISLAND",156.76443,39.0,4.0,True,82,56.3,1,8.1,4,True,5,2007,6.8,7.9,8.530885,24.0,25.0,m
TOTTORI,JAPAN,21.0,820.924698,n,6.0,35.55,SAKAI,133.25,25.0,6.0,True,85,27.3,1,6.9,4,True,2,1983,6.7,6.9,8.530885,10.0,0.0,s
COQUIMBO,CHILE,16.0,182.480199,n,22.0,-29.957858,COQUIMBO (WM83),-71.306857,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,16.0,s
MIYAGI,AUSTRALIA,22.0,10804.86958,n,19.0,-33.804,THE SPIT,151.246,11.0,5.0,True,81,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,5.0,s
MIYAGI,SOLOMON ISLANDS,15.0,143.454553,n,0.0,-9.429,POINT CRUZ (HONIARA),159.955,59.0,6.0,True,82,42.7,1,7.1,3,True,2,1966,7.4,7.7,8.530885,31.0,0.0,s
TOTTORI,JAPAN,11.0,867.66369,n,5.0,35.55,SAKAI,133.25,46.0,3.0,True,85,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,0.0,s
AK,USA,23.0,458.580545,n,9.0,60.119,"SEWARD, AK",-149.427,31.0,1.0,True,87,40.9,1,7.9,4,True,2,2018,6.88237,8.009683,4.0,14.0,0.0,s
MIYAGI,AUSTRALIA,26.0,4432.003517,n,0.0,-31.959681,PERTH (BARRACK),115.857261,58.0,12.0,True,60,53.5,1,9.1,4,True,2,2004,7.0,8.8,8.530885,30.0,8.0,s
CENTRAL SULAWESI,INDONESIA,28.0,53.623141,n,10.0,-0.74087,BAMBA (14.03),119.8548,2.0,9.0,True,83,45.3,3,7.5,4,True,10,2018,6.88237,8.009683,9.0,20.0,14.0,m
OR,USA,10.0,4036.261851,n,4.0,43.352,"CHARLESTON, OR",-124.192,3.0,6.0,True,88,35.4,1,7.9,4,True,2,1996,6.6,7.6,6.0,33.0,12.0,s
MIYAGI,MADAGASCAR,26.0,6147.02163,n,0.0,-25.03878,TOLAGNARO,46.99558,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,0.0,m
EAST NUSA TENGGARA,INDONESIA,12.0,2725.499726,n,5.0,19.08185,PANTAI LATO-2,46.856593,29.0,12.0,True,60,26.3,3,7.8,4,True,5,1992,6.5,7.5,11.0,28.0,647.0,m
HOKKAIDO,JAPAN,25.0,437.710028,n,10.267355,41.783,HAKODATE,140.733,36.035092,4.0,True,85,27.396394,1,8.4,4,True,1,1843,6.88237,8.4,8.530885,26.742663,7.0,s
BC,CANADA,11.0,7062.323284,n,5.0,48.315067,"BARKLEY CANYON BPR, BC",-126.058773,46.0,3.0,True,88,24.1,1,9.1,4,True,3,2011,7.2,8.3,8.530885,29.0,23.26321213620249,s
EAST JAVA,INDONESIA,2.0,270.714182,n,18.0,-8.255667,"SIDEM, TULUNGAGUNG",111.8,17.0,6.0,True,60,34.0,1,7.8,4,True,4,1994,5.7,7.2,8.530885,18.0,19.0,m
HI,USA,4.0,5011.037263,n,16.0,21.314,"MAKAPUU HEAD, OAHU, HI",-157.654,58.0,11.0,True,80,27.9,1,9.0,4,True,5,1952,6.88237,8.5,7.0,22.0,0.0,m
FUKUSHIMA,JAPAN,25.0,335.172035,n,17.0,37.833,SOMA,140.967,10.0,10.0,True,85,19.7,1,7.1,4,True,2,2013,6.88237,8.009683,6.0,35.0,0.0,s
MIYAGI,THAILAND,12.0,2050.278836,n,11.0,8.905,"D23401 BPR, 600 NM W-NW OF PHUKET",88.54,10.0,9.0,True,60,26.8,1,8.4,4,True,3,2007,6.9,8.5,8.530885,34.0,23.26321213620249,s
HI,USA,1.0,3665.677592,n,12.0,20.867,"KEANAE POINT, MAUI, HI",-156.151,29.0,4.0,True,80,1.3,3,8.6,4,True,5,1946,6.88237,7.3,6.0,15.0,0.0,l
MIYAGI,NEW ZEALAND,19.0,1748.569577,n,18.0,-37.5503,LOTTIN POINT,178.159,17.0,3.0,True,81,40.9,1,7.6,4,True,2,2009,7.0,7.6,8.530885,34.0,5.0,s
COQUIMBO,CHILE,16.0,238.17335,n,22.0,-29.44871,CHUNGUNGO,-71.30332,54.0,9.0,True,89,32.9,1,8.3,4,True,5,2015,6.88237,8.009683,9.0,22.0,17.0,m
NAGASAKI,JAPAN,21.0,2725.499726,n,10.267355,19.08185,KOJIRO,46.856593,36.035092,5.0,True,85,27.396394,5,6.4,4,True,1,1792,6.88237,6.4,8.530885,26.742663,647.0,m
HOKKAIDO,JAPAN,4.0,50.925453,n,1.0,42.45,HIROO,143.383,22.0,3.0,True,85,41.0,1,8.1,4,True,1,1952,6.88237,8.3,9.0,45.0,9.0,m
IWATE,JAPAN,11.0,218.725797,n,5.0,40.217083,"IWATE PREFECTURE, TOHOKU REGION",141.805306,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,15.0,l
MIYAZAKI,JAPAN,17.0,16164.85854,n,21.0,31.583,ABURATSU,131.417,41.0,10.0,True,85,56.0,1,8.1,4,True,2,1966,6.88237,7.5,9.0,38.0,0.0,s
AK,USA,4.0,1982.650803,n,5.0,57.75,"KODIAK, AK",-152.483,1.0,2.0,True,87,22.0,1,8.7,4,True,1,1965,7.7,7.8,6.0,30.0,11.0,s
KURIL ISLANDS,RUSSIA,17.0,100.286642,n,3.0,43.78,"SHIKOTAN ISLAND, KURILSKIYE",146.75,55.0,6.0,True,86,2.9,1,7.7,4,True,2,1973,6.5,7.7,8.0,48.0,101.0,m
AS,USA TERRITORY,29.0,201.511035,n,17.0,-14.27411,"PAGO PAGO, TUTUILA ISLAND",-170.6999,48.0,9.0,True,81,10.9,1,8.1,4,True,4,2009,7.1,8.1,8.530885,18.0,20.0,l
HOKKAIDO,JAPAN,25.0,136.116301,n,19.0,42.950833,KONBUMORI,144.530278,50.0,9.0,True,85,6.3,1,8.3,4,True,5,2003,6.9,8.1,8.530885,27.0,0.0,s
COQUIMBO,CHILE,16.0,182.573359,n,22.0,-29.952321,COQUIMBO (WM60),-71.335666,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,0.0,m
MIYAGI,TURKEY,30.0,30.770328,n,11.0,38.1952,SIGACIK (S38),26.7862,51.0,10.0,True,50,27.0,1,7.0,4,True,4,2020,6.88237,8.009683,8.0,21.0,5.0,m
WAKAYAMA,JAPAN,17.0,4092.898992,n,8.0,33.467,KUSHIMOTO,135.783,49.0,7.0,True,85,16.1,3,7.0,4,True,2,1998,5.8,7.1,8.530885,25.0,0.0,s
HI,USA,22.0,10645.09725,n,19.0,19.733,"HILO, HAWAII, HI",-155.067,11.0,5.0,True,80,17.0,1,9.5,4,True,5,1960,6.88237,8.5,12.0,33.0,0.0,m
MIYAGI,JAPAN,11.0,97.526826,n,5.0,38.917417,"MIYAGI PREFECTURE, TOHOKU REGION",141.580222,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,5.0,m
FUKUSHIMA,JAPAN,11.0,188.959006,n,5.0,37.006826,"FUKUSHIMA PREFECTURE, TOHOKU REGION",140.975792,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,13.0,l
CA,USA,15.0,6530.763501,n,11.0,38.914,"ARENA COVE, CA",-123.711,14.0,11.0,True,88,13.5,1,8.3,4,True,2,2006,6.5,7.8,8.530885,10.0,0.0,s
MIYAGI,JAPAN,11.0,124.154065,n,5.0,38.213583,"MIYAGI PREFECTURE, TOHOKU REGION",140.958472,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,m
MIYAGI,SRI LANKA,26.0,1791.339387,n,0.0,6.1661,SEENIGAMA,80.08908,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,10.0,l
ANCASH,PERU,21.0,124.824095,n,12.0,-9.172767,PLAYA ALCONSILLO,-78.5323,51.0,2.0,True,89,1.3,1,7.5,4,True,5,1996,5.8,6.6,4.0,10.0,8.0,m
HI,USA,11.0,6306.108976,n,5.0,18.918523,"HANALUA-SOUTH PT REGION, HAWAII, HI",-155.664706,46.0,3.0,True,80,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,11.0,m
HI,USA,22.0,10610.77465,n,19.0,19.35,"KALAPANA, HAWAII, HI",-154.97,11.0,5.0,True,80,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,0.0,m
MIYAGI,UK,31.0,1837.87846,n,12.0,50.116,"PENZANCE, ENGLAND",-5.55,1.0,3.0,True,73,27.396394,1,8.5,3,True,1,1761,6.88237,8.5,9.0,26.742663,7.0,m
ACEH,INDONESIA,26.0,261.370952,n,0.0,5.56232,"ACEH, SUMATRA",95.31663,58.0,12.0,True,60,53.5,1,9.1,4,True,10,2004,7.0,8.8,8.530885,30.0,8.0,m
MIYAGI,ITALY,28.0,7.466255,n,4.0,38.23722,PACE,15.57694,20.0,12.0,True,50,27.0,3,7.0,4,True,1,1908,6.88237,7.2,11.0,40.0,6.0,l
MIYAGI,JAPAN,11.0,101.411855,n,5.0,38.438278,"MIYAGI PREFECTURE, TOHOKU REGION",141.226528,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,s
WAKAYAMA,JAPAN,13.0,1725.796284,n,5.0,33.55,URAGAMI,135.9,17.0,10.0,True,85,53.4,1,8.5,4,True,2,1963,7.7,8.1,9.0,13.0,72.0,s
GU,USA TERRITORY,25.0,161.788159,n,5.0,13.381,"AGAT, GUAM",144.655,10.0,1.0,True,81,27.396394,1,7.5,3,True,1,1849,6.88237,8.009683,9.0,26.742663,12.0,l
IBARAKI,JAPAN,11.0,213.353898,n,5.0,36.840167,"IBARAKI PREFECTURE, KANTO REGION",140.79725,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,15.0,l
KURIL ISLANDS,RUSSIA,21.0,277.602619,n,10.0,44.03,"YUZHNO-KURILSK, KUNASHIR ISLAND",145.86,5.0,1.0,True,86,24.1,1,7.0,4,True,2,1976,6.3,7.0,5.0,41.0,27.0,s
COLIMA,MEXICO,8.0,1196.573124,n,4.0,19.05,MANZANILLO,-104.333,49.0,9.0,True,88,19.2,1,8.2,4,True,2,2017,6.88237,8.009683,9.0,47.0,0.0,s
HI,USA,1.0,3806.057197,n,12.0,19.73,"KEAUKAHA, HAWAII, HI",-155.046,29.0,4.0,True,80,1.3,3,8.6,4,True,5,1946,6.88237,7.3,6.0,15.0,9.0,l
WA,USA,13.0,5822.198891,n,4.0,48.367,"NEAH BAY, WA",-124.612,23.0,1.0,True,88,21.1,1,8.1,4,True,2,2007,7.3,8.2,8.530885,10.0,0.0,s
