latitude,longitude,elevation
-16.11283,167.44397,0.0
-17.397807,177.761154,0.0
31.0,121.5,11.0
37.2,122.1,39.0
-18.1,178.5,20.0
14.7,-92.39,12.0
15.983352,-93.91003,6.0
-19.53256,169.26595,7.0
19.12,-104.38,6.0
19.1,-104.41,0.0
19.58,-105.11,0.0
-21.61381,166.24153,3.0
58.5,162.0,48.0
0.983333,-79.65,8.0
-20.892577,55.536684,7.0
-21.125409,55.787435,0.0
-21.344565,55.476837,0.0
-21.055192,55.222552,2.0
-21.168009,55.285653,5.0
-20.931765,55.321852,0.0
-21.34,55.48,15.0
-20.9,55.5,45.0
-21.06,55.23,72.0
-20.95,55.3,48.0
15.796273,-93.59843,6.0
15.8464,-93.67091,3.0
15.844737,-93.66848,0.0
15.930717,-93.8069,6.0
15.849475,-93.67702,0.0
15.798408,-93.60185,5.0
15.918103,-93.78468,6.0
16.8028,-88.082,0.0
19.2951,-81.3835,7.0
16.333,-86.5,20.0
20.8681,-86.8668,0.0
17.4735,-88.2005,0.0
-43.69,170.184,716.0
57.499,-144.001,
55.3,-148.5,
35.72062,140.86942,9.0
35.695,140.86236,8.0
35.69893,140.85106,10.0
35.71167,140.83685,6.0
16.1,-97.85,265.0
47.9599,-129.1244,
47.933,-129.099,
-33.87089,121.89536,8.0
37.438,24.9411,0.0
36.7845,3.068,5.0
38.91123,1.44984,4.0
38.9792,1.3014,11.0
39.44203,-0.31128,0.0
41.34177,2.1657,0.0
41.92,8.76,0.0
43.2911,5.3558,10.0
43.11722,5.91306,6.0
39.2101,9.1142,2.0
43.88,8.0188,20.0
39.1436,8.3081,2.0
38.1214,13.3713,2.0
43.546286,10.299339,0.0
37.28576,13.52684,3.0
38.99,1.54,11.0
-0.607,-80.423,0.0
-18.158,178.425,11.0
-18.1333,178.3667,5.0
-18.174,178.515,0.0
-18.151,178.565,12.0
-18.26,178.06,13.0
-19.387,169.25,15.0
-19.394,169.247,8.0
-19.405,169.245,25.0
-19.437,169.225,5.0
-19.442,169.223,15.0
-19.488,169.237,17.0
-19.53,169.27,17.0
-19.537,169.268,15.0
49.92,-126.65,51.0
51.35,-127.5,0.0
51.5,-127.5,288.0
54.56,-130.43,4.0
50.7,-125.7,0.0
52.677,-129.415,16.0
54.2,-130.7,0.0
43.01,131.935,0.0
43.02,131.935,35.0
43.03,131.89,10.0
43.11,131.9,0.0
43.115,132.01,5.0
43.085,131.97,73.0
43.078,131.96,9.0
43.22,132.2,4.0
43.208,132.17,0.0
-32.78,18.05,14.0
21.0,92.2,61.0
22.4,91.8,30.0
20.63,92.32,9.0
48.84,141.93,8.0
48.4,142.1,0.0
47.9,142.14,7.0
47.44,141.98,71.0
47.068,142.05,7.0
48.97,140.291,62.0
-2.678,118.88,0.0
-0.71,119.855,0.0
-0.83658,119.88103,19.0
7.327,126.564,0.0
37.64045,21.319233,0.0
38.908368,17.028664,0.0
39.95,18.4,33.0
37.2594,21.665,0.0
52.8592,-169.9599,9.0
52.8511,-169.8942,5.0
52.8736,-169.7014,7.0
-0.718956,119.774556,10.0
-0.747154,119.780534,0.0
-0.769695,119.788484,0.0
-0.843634,119.818903,0.0
-0.817553,119.810797,12.0
-0.874983,119.834851,14.0
-0.881112,119.840053,0.0
-0.88223,119.842891,0.0
-0.88361,119.8495,7.0
-0.88583,119.86285,10.0
-0.8639,119.87814,0.0
-0.8318,119.8798,0.0
-0.82354,119.88235,0.0
-0.8016,119.87659,7.0
-0.79002,119.8645,13.0
-0.78183,119.85894,15.0
-0.73204,119.85505,11.0
-0.70846,119.85184,14.0
-0.69501,119.84033,4.0
-0.66251,119.8166,11.0
-0.62912,119.81152,8.0
-0.59529,119.78934,16.0
-0.249244,119.796204,1.0
-0.231051,119.80216,13.0
-0.860717,119.828593,0.0
-14.29602,-178.16023,0.0
-22.1,166.9,486.0
-22.302,166.44,9.0
-22.6,167.5,21.0
-20.24678,169.85181,9.0
-21.5,167.9,75.0
54.75023,-163.31963,18.0
54.75033,-163.32344,9.0
54.63403,-164.04332,10.0
54.63903,-163.75105,9.0
54.63388,-163.53073,17.0
54.66105,-163.49944,20.0
54.38908,-162.57817,6.0
54.37707,-162.6411,7.0
54.39605,-162.66943,10.0
46.575,141.82,17.0
46.56,141.83,9.0
46.61,141.835,37.0
46.659,141.85,3.0
46.71,141.88,9.0
46.755,141.9,9.0
46.79,141.92,16.0
46.86,141.96,73.0
46.9,142.0,54.0
46.95,142.01,47.0
47.07,142.05,5.0
47.154,142.06,54.0
-0.41283,119.76123,7.0
-0.54152,119.77979,7.0
-0.61711,119.80202,13.0
-0.62206,119.80442,19.0
-0.62508,119.80626,11.0
-0.68803,119.82413,17.0
-0.68846,119.82472,13.0
-0.68888,119.82536,7.0
-0.69341,119.83815,15.0
-0.69345,119.84258,14.0
-0.69396,119.84213,13.0
-0.694,119.84205,13.0
-0.70052,119.84512,14.0
-0.70131,119.84492,15.0
-0.70137,119.84438,12.0
-0.7014,119.84438,12.0
-0.701933,119.845994,12.0
-0.70707,119.85292,20.0
-0.7072,119.85204,14.0
-0.70724,119.8516,13.0
-0.71065,119.85852,17.0
-0.71069,119.85892,18.0
-0.710718,119.858905,17.0
-0.71101,119.85819,8.0
-0.7275,119.85716,17.0
-0.73141,119.85616,16.0
-0.7406,119.85586,21.0
-0.74087,119.8548,14.0
-0.78863,119.86406,14.0
-0.64576,119.73892,5.0
-0.66646,119.74395,7.0
-0.66648,119.74395,7.0
-0.67972,119.75997,0.0
-0.69457,119.75741,8.0
-0.70263,119.76599,17.0
-0.704,119.76805,18.0
-0.7045,119.76836,0.0
-0.70491,119.76864,0.0
-0.71933,119.77466,13.0
-0.72029,119.77517,0.0
-0.72056,119.77511,11.0
-0.75721,119.78611,0.0
-0.75774,119.78524,16.0
-0.75837,119.78547,10.0
-0.75883,119.78643,13.0
-0.78036,119.79317,18.0
-0.78113,119.79318,21.0
-0.78303,119.79373,15.0
-0.78408,119.79532,3.0
-0.80727,119.80934,20.0
-0.809486,119.80981,22.0
-0.80987,119.80996,19.0
-0.8133,119.81055,24.0
-0.81558,119.81068,23.0
-0.8216,119.8099,23.0
-0.82207,119.81024,21.0
-0.8222,119.81013,23.0
-0.82511,119.8109,25.0
-0.82513,119.81087,25.0
-0.82648,119.81115,0.0
-0.83772,119.81371,14.0
-0.83782,119.81317,23.0
-0.83784,119.8125,23.0
-0.83997,119.81594,0.0
-0.84491,119.81947,15.0
-0.84514,119.82011,16.0
-0.84562,119.82067,14.0
-0.84591,119.82061,16.0
-0.84642,119.82117,16.0
61.006944,6.413889,2.0
61.183611,6.799167,0.0
60.862222,7.1175,6.0
25.35663,60.60562,11.0
25.35383,60.40205,18.0
25.29643,60.6248,5.0
25.2509,60.83202,6.0
25.15668,61.17877,7.0
25.08618,61.40825,16.0
25.57596,58.69028,7.0
25.26528,60.75295,6.0
25.4033,59.81385,8.0
25.56027,58.81188,6.0
25.56922,58.70397,9.0
25.56746,58.20059,6.0
25.74628,57.73546,6.0
25.35523,60.60022,0.0
25.36018,60.31382,14.0
25.35823,60.3135,10.0
25.06838,61.41687,4.0
25.3572,59.89457,0.0
36.96689,50.58892,-15.0
36.69367,51.3135,-12.0
37.42988,49.96856,-28.0
37.45382,49.70346,-28.0
-8.15,159.6,44.0
-9.44,159.95,62.0
-9.77,159.9,357.0
-9.35,159.8,41.0
-9.098,160.145,15.0
-6.19,155.54,20.0
-13.15,166.58,41.0
-20.6256,164.8505,0.0
-21.6332,168.078,19.0
-6.4,155.25,23.0
-22.29,166.44,7.0
-20.893,165.485,0.0
-20.925,165.32,0.0
-22.286,166.18,0.0
-22.15,166.947,0.0
-30.292161,-71.6079,0.0
-37.64109,176.18118,3.0
38.32,138.52,0.0
34.992,25.456,6.0
29.54,34.93,109.0
28.975,34.66,9.0
29.544,34.95,14.0
-0.871833,119.833278,16.0
-0.875528,119.835611,8.0
-0.880833,119.838528,17.0
-0.885,119.84525,10.0
-0.884194,119.845472,9.0
-0.885333,119.861861,14.0
-0.878389,119.872,9.0
-0.886806,119.862778,10.0
-0.886694,119.862806,9.0
-0.848556,119.822972,17.0
-0.843778,119.817861,13.0
-0.779444,119.793361,16.0
-0.665694,119.741806,11.0
-0.665583,119.741472,7.0
-0.816889,119.880028,18.0
-0.816806,119.880306,16.0
-0.800194,119.876167,12.0
-0.694278,119.840694,13.0
-0.567139,119.787806,5.0
-0.478528,119.7645,8.0
-0.203028,119.815639,6.0
-0.135833,119.810083,8.0
35.5081,27.2147,5.0
35.5069,27.2152,13.0
35.508,27.2142,7.0
35.5079,27.2123,11.0
35.5273,27.1968,7.0
35.7552,27.2105,6.0
35.7553,27.2096,8.0
43.5,146.13,7.0
43.44,145.92,14.0
46.63333,142.76667,29.0
10.165,-64.7,11.0
10.45,-63.91,15.0
-39.041,177.426,10.0
2.824,95.756,8.0
18.922,72.834,0.0
2.489,96.187,12.0
2.479,96.379,11.0
0.782,127.388,0.0
40.84,14.26,0.0
-7.66,107.68,0.0
32.9,130.5,8.0
32.92,130.47,7.0
32.81,130.6,0.0
32.78,130.65,8.0
32.61,130.43,52.0
17.96885,-67.04407,21.0
18.09386,-65.47135,0.0
5.471,100.243833,11.0
5.477833,100.267833,10.0
5.460333,100.308,6.0
5.461667,100.308333,4.0
5.470167,100.277667,3.0
5.47,100.2775,4.0
5.883333,100.35,0.0
5.666667,100.35,67.0
5.566667,100.333333,0.0
5.4,100.183333,0.0
6.25,99.716667,0.0
6.283333,99.716667,0.0
6.35,99.7,0.0
6.35,99.666667,0.0
6.1,100.433333,13.0
5.8,100.366667,11.0
5.0,100.416667,0.0
-0.663054,119.741313,0.0
-0.731612,119.7761,16.0
-0.783867,119.794095,18.0
-0.822144,119.810032,23.0
-0.864574,119.829355,17.0
-0.87458,119.834315,13.0
-0.885372,119.843401,11.0
-0.887457,119.86021,15.0
-0.876266,119.873739,11.0
-0.844691,119.881499,22.0
-0.822159,119.887135,12.0
-0.801753,119.879074,15.0
-0.778698,119.858686,17.0
-0.71084,119.85766,9.0
-0.693099,119.841543,16.0
-0.629011,119.812422,16.0
-0.231612,119.80322,13.0
-0.185461,119.817232,10.0
-0.731339,119.776664,0.0
-0.821815,119.810746,0.0
-0.821851,119.810484,1.0
-0.883389,119.843921,9.0
-0.884549,119.845245,11.0
-0.885743,119.862034,9.0
-0.885652,119.860762,12.0
-0.885546,119.86011,0.0
-0.873833,119.874616,11.0
-0.87444,119.874389,11.0
-0.875004,119.874294,13.0
-0.874115,119.873755,9.0
-0.874472,119.872371,5.0
-0.843981,119.880688,22.0
-0.84585,119.881253,23.0
-0.846571,119.880854,15.0
-0.8447,119.880408,18.0
-0.846648,119.88064,17.0
-0.823863,119.883472,13.0
-0.82384,119.883352,13.0
-0.823864,119.88347,13.0
-0.82098,119.884453,19.0
-0.800542,119.878349,11.0
-0.801852,119.877522,13.0
-0.801229,119.877164,10.0
-0.800166,119.877384,11.0
-0.779472,119.859367,13.0
-0.779995,119.859542,11.0
-0.778752,119.858177,8.0
-0.694111,119.84115,14.0
-0.694969,119.842266,15.0
-0.885264,119.861496,14.0
-0.88518,119.86114,11.0
-0.886226,119.861328,11.0
-0.886937,119.860249,11.0
-0.887412,119.860225,15.0
-0.887359,119.861194,8.0
-0.887438,119.862529,9.0
-0.886287,119.86188,12.0
-0.8859,119.862764,10.0
-0.886109,119.86263,11.0
-0.885972,119.86299,9.0
-0.886544,119.864299,10.0
-0.886649,119.864261,10.0
-0.886079,119.86533,12.0
-0.88587,119.865315,12.0
-0.88596,119.865192,12.0
-0.884616,119.85455,11.0
-0.884725,119.855407,12.0
-0.884834,119.855856,11.0
-0.886701,119.856852,14.0
-0.887227,119.856958,10.0
-0.887972,119.856902,14.0
-0.884324,119.851179,7.0
-0.884164,119.850316,10.0
-0.884269,119.850002,10.0
-0.884604,119.847919,16.0
-0.885681,119.84734,14.0
-0.885312,119.845609,10.0
-0.88565,119.84493,13.0
-0.883889,119.845676,8.0
-0.884453,119.854596,11.0
-0.884798,119.854536,11.0
-0.884745,119.855407,12.0
-0.885091,119.855334,10.0
-0.884421,119.851321,7.0
-0.884547,119.851313,7.0
-0.88403,119.84523,10.0
-0.883178,119.840257,10.0
-0.883389,119.83994,11.0
-0.883867,119.839844,10.0
-0.882202,119.839242,11.0
-0.881923,119.838692,14.0
-0.882215,119.838706,11.0
-0.882584,119.837943,5.0
-0.883122,119.837913,12.0
-0.88235,119.836932,12.0
-0.881502,119.83703,12.0
-0.880164,119.836952,12.0
-0.87522,119.834979,13.0
-0.872704,119.833748,11.0
-0.87238,119.833657,10.0
-0.871044,119.832901,18.0
-0.847447,119.823,11.0
-0.774653,119.790813,11.0
-0.769768,119.786728,20.0
-0.766989,119.788091,9.0
-0.666215,119.743205,8.0
-0.665895,119.741664,11.0
-0.769671,119.786867,13.0
-0.769774,119.786761,20.0
-0.844971,119.879588,16.0
-0.84418,119.879356,0.0
-0.84494,119.881327,19.0
-0.822077,119.884276,12.0
-0.821907,119.884517,12.0
-0.708914,119.853238,19.0
-0.694497,119.840583,17.0
-0.694611,119.840734,8.0
-0.694247,119.839384,14.0
-0.694996,119.84011,1.0
-0.694812,119.840101,5.0
-0.694582,119.840038,10.0
-0.694398,119.839991,10.0
-0.884613,119.868633,12.0
-0.88475,119.868388,17.0
-0.881458,119.870743,12.0
-0.877361,119.872046,10.0
-0.631629,119.812083,17.0
-0.661581,119.815706,13.0
-0.779159,119.858311,9.0
-0.779559,119.858514,13.0
-0.779258,119.858865,18.0
-0.886067,119.847085,8.0
18.0899,-67.9385,0.0
18.5046,-68.3755,4.0
18.3182,-64.7242,0.0
-0.8767,119.87239,10.0
-0.88578,119.86483,10.0
-0.88556,119.85776,14.0
-0.8639,119.8783,23.0
-0.85931,119.87901,0.0
-0.82478,119.88242,14.0
-0.798,119.8729,7.0
-0.71188,119.85951,14.0
-0.62891,119.81165,7.0
-0.20328,119.81572,8.0
-0.22927,119.80361,8.0
-0.8773,119.87201,10.0
-0.88457,119.86824,14.0
-0.88028,119.83732,11.0
-0.88096,119.83862,17.0
-0.88113,119.83909,9.0
-0.88419,119.84399,15.0
-0.88379,119.84837,9.0
-0.87511,119.83559,11.0
-0.86488,119.83066,5.0
-0.85782,119.82739,0.0
-0.84982,119.82375,18.0
-0.84477,119.81988,14.0
-0.8439,119.81772,13.0
-0.83573,119.813,14.0
-0.83548,119.81316,12.0
-0.82154,119.81066,7.0
-0.80722,119.80989,12.0
-0.7972,119.80365,10.0
-0.78381,119.79529,0.0
-0.72028,119.77522,0.0
-0.88423,119.85024,10.0
-33.63602,-78.82988,20.0
-9.4,-140.05,333.0
-0.22988,119.8036,17.0
-0.26218,119.7864,6.0
-0.69253,119.7579,8.0
-0.71578,119.7713,0.0
28.47722,-16.24111,0.0
36.80221,-6.33813,0.0
36.9667,-7.8667,0.0
38.6938,-9.2188,5.0
40.13049,24.340209,154.0
48.122,163.328,
44.435,155.717,
50.164,171.934,
22.57,59.52,6.0
23.26,58.93,0.0
25.65,56.27,5.0
23.82,57.52,10.0
20.18,67.65,
35.0,25.74,0.0
-34.0728,151.1474,5.0
-33.8,151.271,0.0
-33.52,151.34,0.0
-37.072,149.908,0.0
-33.804,151.246,5.0
-34.78,150.7,6.0
-35.702,150.158,0.0
-32.921,151.764,7.0
-35.797,150.234,0.0
-32.7,151.97,6.0
-35.71,150.18,24.0
-37.069,149.902,4.0
-30.91,153.02,8.0
-28.2,153.55,8.0
-28.88,153.55,3.0
-31.06,153.05,5.0
-33.652,151.302,5.0
-30.886,153.03,7.0
-29.41,153.35,0.0
-32.9236,151.789,3.0
-32.922,151.775,9.0
-31.65,152.81,10.0
-35.84,150.177,9.0
-30.305,153.144,0.0
-33.868,151.185,6.0
-31.425,152.9,0.0
-33.662,151.162,7.0
-34.07,151.145,0.0
-29.12,153.42,10.0
-29.36,153.36,5.0
-34.902,150.727,5.0
-33.82,151.27,0.0
-33.976,150.997,7.0
-34.91,150.735,0.0
-8.058,114.242,2186.0
11.012,-100.083,
21.21666,-86.716667,0.0
19.312633,-87.446083,5.0
19.1386,72.8055,0.0
19.0832,72.8251,0.0
19.0198,72.8161,6.0
19.0718,72.8219,0.0
18.9145,72.8084,12.0
17.9203,73.0548,9.0
53.726,-152.483,
-3.17,127.77,44.0
38.368,26.136,11.0
48.55,-124.4167,41.0
55.9167,-130.0167,215.0
52.1495,-131.0835,6.0
48.478,-129.359,
47.948982,-129.098538,
48.81378,-125.28095,0.0
48.4268,-126.1747,
44.455275,136.02215,7.0
-38.000153,-57.538506,0.0
-38.035599,-57.531101,0.0
-38.89,-62.1,18.0
-34.65,-54.15,0.0
-12.967333,-38.51666,0.0
-25.017,-47.925,0.0
-22.933333,-43.133333,0.0
-25.5,-48.5167,0.0
-23.5,-45.1188,9.0
-23.991667,-46.301667,0.0
-5.75,-35.2,0.0
-20.316667,118.566667,5.0
-20.583333,117.166667,0.0
-32.05,115.733333,5.0
-33.3,115.6,0.0
-35.033333,117.883333,0.0
-32.1489,133.6413,0.0
-35.56666,138.633333,0.0
-54.5,158.933333,6.0
-37.07366,149.90774,0.0
-24.767,152.38,0.0
-21.116667,149.233333,0.0
-20.016667,148.25,0.0
-17.583333,146.083333,18.0
-16.483333,145.466667,28.0
-77.03392,163.19123,0.0
35.4186,26.92184,0.0
35.348475,25.152692,2.0
36.898362,27.287792,4.0
36.891013,27.303632,0.0
38.97188,26.37055,0.0
31.212396,29.884913,4.0
35.01,25.74,11.0
34.875,25.7,5.0
23.079094,59.055886,9.0
38.1986,26.793,6.0
38.2155,26.7214,7.0
38.2104,26.6944,0.0
38.168,26.8079,5.0
38.1651,26.8156,8.0
38.1681,26.8112,6.0
38.1683,26.8135,9.0
38.2009,26.4933,6.0
38.1615,26.8213,7.0
38.1956,26.7884,6.0
38.2632,26.3765,6.0
38.1949,26.7861,7.0
38.195,26.7866,6.0
38.1641,26.8149,8.0
38.0652,26.9988,5.0
38.1665,26.811,5.0
38.1918,26.7838,5.0
38.1916,26.7845,5.0
38.1664,26.812,6.0
38.1559,26.8251,6.0
38.1907,26.783,6.0
38.1956,26.7874,5.0
38.1956,26.7881,7.0
38.1647,26.8146,5.0
38.1959,26.4903,4.0
38.2013,26.786,5.0
38.1356,26.8331,4.0
38.1959,26.4901,3.0
38.1657,26.8137,5.0
38.1951,26.4919,6.0
38.252,26.3844,3.0
38.253,26.3839,4.0
38.2635,26.373,6.0
38.2559,26.382,5.0
38.2075,26.6864,4.0
-63.320833,-57.898611,0.0
-41.28,148.35,39.0
-43.13,147.95,115.0
-43.58,146.88,62.0
-29.05833,167.95361,0.0
-14.29602,-178.160225,0.0
-38.2001,-179.7978,
-31.518,159.065,7.0
37.631012,26.176882,45.0
37.61248,26.293502,14.0
37.757584,26.972299,2.0
37.757222,26.973464,4.0
37.756724,26.97458,5.0
37.756457,26.975358,6.0
37.755993,26.976371,7.0
37.755382,26.977227,12.0
37.765419,26.964838,2.0
37.754984,26.957526,2.0
37.771112,26.926588,4.0
37.794208,26.680508,11.0
37.325107,26.542923,0.0
37.8447,24.93581,0.0
37.778453,26.897073,2.0
37.812792,26.741482,5.0
37.68889,26.943334,0.0
37.665597,26.884601,3.0
37.795559,26.686987,4.0
38.203693,26.0453,22.0
-40.76,145.28,27.0
9.223889,89.399444,
6.9,93.7,0.0
7.96,93.53,0.0
13.25,80.33,10.0
-29.058,167.955,3.0
-21.55,167.88,17.0
-28.175,153.55,9.0
-37.59409,-73.66412,0.0
-33.02767,-71.62787,0.0
-33.58163,-71.61819,0.0
20.65793,-105.24287,4.0
16.83793,-99.903,8.0
-30.29216,-71.6079,0.0
-29.24611,-71.4686,0.0
-36.53797,-72.957142,0.0
-38.7423,-73.431,0.0
24.162,-110.345,5.0
5.556083,-87.04783,
-36.0493,-177.708,
-23.3516,-173.4015,
-16.8921,-171.1904,
15.73935,-96.132167,7.0
15.748083,-96.129183,15.0
15.76475,-96.122033,5.0
15.769367,-96.100467,7.0
-42.3707,176.9109,
-40.6003,179.0996,
38.927535,8.719503,0.0
38.1973,26.493,8.0
38.2014,26.4936,6.0
38.1992,26.7929,6.0
38.1681,26.8113,6.0
38.2556,26.3833,3.0
38.2525,26.3849,3.0
38.1964,26.4924,7.0
38.196,26.4886,5.0
38.1948,26.492,8.0
38.1974,26.4899,4.0
38.1912,26.7832,9.0
38.1912,26.7844,6.0
38.1911,26.7845,6.0
38.1914,26.7851,7.0
38.1928,26.7853,5.0
38.1924,26.7862,6.0
38.1941,26.7841,5.0
38.1951,26.7853,5.0
38.1955,26.7871,5.0
38.1952,26.7872,6.0
38.1961,26.7877,5.0
38.1958,26.7884,6.0
38.1958,26.7901,8.0
38.1984,26.7907,6.0
38.1981,26.7909,7.0
38.1983,26.7918,8.0
38.2012,26.7857,4.0
38.2015,26.7856,5.0
38.1915,26.785,7.0
38.1912,26.7847,7.0
38.1912,26.7849,8.0
38.1912,26.7857,6.0
38.1918,26.7863,10.0
38.1919,26.7867,10.0
38.1926,26.7864,7.0
38.191,26.7873,7.0
38.1935,26.7861,6.0
38.194,26.7856,5.0
38.1941,26.7853,6.0
38.1942,26.7848,7.0
38.1943,26.7847,7.0
38.1951,26.7854,5.0
38.1954,26.7856,5.0
38.1952,26.7862,5.0
38.1956,26.7876,5.0
38.2039,26.7802,1.0
38.165,26.815,6.0
38.1644,26.815,7.0
38.1645,26.8154,7.0
38.1682,26.8135,9.0
38.1667,26.8122,7.0
38.1668,26.8118,7.0
38.1665,26.8112,5.0
38.1665,26.8107,5.0
38.1675,26.8092,8.0
38.1669,26.8092,8.0
38.1663,26.8092,3.0
38.1666,26.8092,6.0
38.1671,26.8091,7.0
38.1672,26.8093,7.0
38.1681,26.8092,6.0
38.1656,26.8138,4.0
38.1667,26.8149,8.0
38.1669,26.8151,9.0
38.1673,26.8153,9.0
38.1673,26.8154,9.0
38.1671,26.8151,9.0
0.68,127.456,0.0
3.9978,126.676,0.0
-1.9511,124.382,0.0
-8.346806,116.14925,20.0
-8.231056,116.302667,13.0
-8.391,116.722194,13.0
-8.453,116.695583,0.0
-29.960443,-71.315915,5.0
-29.960713,-71.31702,6.0
-29.957097,-71.335659,11.0
-29.955731,-71.335648,18.0
-29.955173,-71.335498,7.0
-29.956291,-71.335049,0.0
-29.956298,-71.335702,7.0
-29.957212,-71.335474,11.0
-29.957497,-71.335572,21.0
-29.957842,-71.335298,21.0
-29.958,-71.334987,0.0
-29.958699,-71.335062,26.0
-29.959916,-71.335243,15.0
-29.960401,-71.333036,16.0
-29.960625,-71.333068,19.0
-29.96096,-71.332671,18.0
-29.947386,-71.336827,18.0
-29.94769,-71.336881,18.0
-29.947644,-71.336913,18.0
-29.947776,-71.33613,10.0
-29.948587,-71.336449,12.0
-29.949203,-71.336653,14.0
-29.949261,-71.336374,18.0
-29.950051,-71.337114,24.0
-29.949967,-71.336211,15.0
-29.950438,-71.336201,11.0
-29.950635,-71.336153,11.0
-29.956694,-71.335995,14.0
-29.959632,-71.335257,14.0
-29.960453,-71.334516,11.0
-29.961738,-71.331529,16.0
-29.964839,-71.330388,20.0
-29.964552,-71.330502,13.0
-29.963343,-71.330127,20.0
-29.963325,-71.329601,20.0
-29.963752,-71.328625,9.0
-29.959242,-71.316541,14.0
-29.959947,-71.318533,4.0
-29.959757,-71.318736,5.0
-29.960353,-71.319799,6.0
-29.960511,-71.320145,6.0
-29.960872,-71.321772,5.0
-29.960812,-71.32258,9.0
-29.960816,-71.322989,9.0
-29.960488,-71.326724,0.0
-29.958036,-71.336262,16.0
-29.957946,-71.336042,16.0
-29.954907,-71.335906,12.0
-29.955202,-71.335777,20.0
-29.954847,-71.336158,10.0
-29.954531,-71.335981,13.0
-29.954468,-71.336182,13.0
-29.954433,-71.335823,14.0
-29.953941,-71.335788,10.0
-29.953621,-71.335609,0.0
-29.953448,-71.335608,6.0
-29.953123,-71.335611,0.0
-29.952637,-71.335763,8.0
-29.952483,-71.335672,0.0
-29.952321,-71.335666,0.0
-29.952173,-71.335627,0.0
-29.952166,-71.335688,0.0
-29.951901,-71.33578,6.0
-29.951789,-71.335761,10.0
-29.947313,-71.336721,19.0
-29.946373,-71.291683,5.0
-29.947795,-71.290996,11.0
-29.948046,-71.291565,7.0
-29.947591,-71.293356,0.0
-29.947145,-71.293303,0.0
-29.957314,-71.309235,9.0
-29.957281,-71.308845,8.0
-29.957237,-71.308645,8.0
-29.957258,-71.308709,8.0
-29.957397,-71.308696,10.0
-29.957841,-71.308253,15.0
-29.95825,-71.308108,17.0
-29.958195,-71.307593,18.0
-29.95885,-71.307556,17.0
-29.957963,-71.307329,16.0
-29.957837,-71.306967,16.0
-29.957858,-71.306857,16.0
-29.957714,-71.306682,15.0
-29.957617,-71.306452,11.0
-29.957484,-71.306234,10.0
-29.953662,-71.301984,0.0
-29.953748,-71.300983,6.0
-29.953414,-71.300323,10.0
-29.95854,-71.336798,13.0
-29.960037,-71.335725,16.0
-29.960477,-71.33496,12.0
-29.961612,-71.332983,16.0
-29.949411,-71.294821,10.0
-29.950303,-71.294488,6.0
-29.949625,-71.294821,13.0
-29.952457,-71.297258,14.0
-29.952038,-71.296607,8.0
-29.950969,-71.297388,10.0
-29.953811,-71.299745,11.0
-29.953839,-71.299499,11.0
-29.953865,-71.299769,11.0
-29.953601,-71.299235,13.0
-29.953996,-71.300151,11.0
-29.954147,-71.300191,11.0
-29.954147,-71.300274,11.0
-29.954103,-71.300328,11.0
-29.954456,-71.300662,13.0
-29.958244,-71.309932,5.0
-29.958229,-71.311374,7.0
-29.958369,-71.311711,7.0
-29.95879,-71.312984,7.0
-29.959411,-71.31597,18.0
-29.959192,-71.315981,17.0
-29.959385,-71.31748,9.0
-29.961636,-71.333378,15.0
-29.96183,-71.33329,16.0
-29.962559,-71.332647,11.0
-29.955501,-71.303106,11.0
-29.958646,-71.312682,6.0
-29.959645,-71.312059,12.0
-29.960128,-71.33581,16.0
-29.945314,-71.291126,0.0
-29.945221,-71.291104,0.0
-29.945906,-71.291598,6.0
-29.946164,-71.291823,7.0
-29.94632,-71.291877,5.0
-29.960491,-71.33628,19.0
-29.960789,-71.335617,13.0
-29.96103,-71.335638,20.0
-29.963475,-71.332369,17.0
-29.963833,-71.332107,21.0
-29.964044,-71.331278,15.0
-29.964341,-71.330688,13.0
-29.963524,-71.33042,22.0
-29.960857,-71.334928,12.0
-29.961564,-71.3348,13.0
-29.961602,-71.334715,13.0
-29.963228,-71.330226,20.0
-29.95488,-71.335391,12.0
-29.947429,-71.293043,0.0
-29.947498,-71.293045,0.0
-29.947689,-71.293244,6.0
-29.947792,-71.293485,0.0
-29.947853,-71.293383,6.0
-29.948005,-71.293716,5.0
-29.94812,-71.293619,5.0
-29.94831,-71.294101,5.0
-29.948621,-71.294723,0.0
-29.948712,-71.294681,0.0
-29.948815,-71.294926,0.0
-29.949121,-71.295358,0.0
-29.949164,-71.295436,0.0
-29.949193,-71.295385,0.0
-29.949301,-71.295261,0.0
-29.949448,-71.295084,9.0
-29.949768,-71.294966,11.0
-29.949417,-71.2952,8.0
-29.949586,-71.295524,8.0
-29.949675,-71.296067,0.0
-29.949776,-71.29602,0.0
-29.950317,-71.296732,0.0
-29.950506,-71.296922,8.0
-29.950627,-71.296825,8.0
-29.951366,-71.29779,7.0
-29.953258,-71.300093,13.0
-29.953515,-71.300166,11.0
-29.953947,-71.299845,11.0
-29.953604,-71.299967,14.0
-29.953874,-71.299936,12.0
-29.954107,-71.300095,12.0
-29.953698,-71.299301,13.0
-29.953524,-71.299098,13.0
-29.953442,-71.298926,14.0
-29.953235,-71.298486,16.0
-29.952984,-71.298172,15.0
-29.952924,-71.298225,15.0
-29.952629,-71.297574,15.0
-29.952875,-71.297904,15.0
