@relation 'tsunami_train-weka.filters.unsupervised.attribute.NumericToNominal-R13,15,17,19-weka.filters.unsupervised.attribute.Remove-R1-3,5-12,14,17-20'

@attribute distFromSource numeric
@attribute regionCode {30,40,50,60,71,73,74,75,76,77,80,81,82,83,84,85,86,87,88,89}
@attribute sourceCauseCode {0,1,3,4,5,6,9}
@attribute sourceEqMagnitude numeric
@attribute eqMagMb numeric
@attribute eqMagMs numeric
@attribute intensity numeric
@attribute eqDepth numeric
@attribute elevation numeric
@attribute logrunupHt {m,s,l}

@data
530.79512,60,1,7.7,6.1,7.2,8.530885,20,0,m
267.375916,85,1,9.1,7.2,8.3,8.530885,29,10,l
31.123782,50,1,7,6.88237,8.009683,8,21,6,m
5898.897803,60,1,9.1,7,8.8,8.530885,30,6,m
9357.973839,81,1,9.1,7.2,8.3,8.530885,29,24,s
9126.32853,89,1,8.1,7.1,8.1,8.530885,18,15,s
13022.832,80,1,8.8,7.2,8.5,9,22,0,s
87.994811,85,1,9.1,7.2,8.3,8.530885,29,8,m
4036.162661,88,3,7.7,6,7.2,9,2,5,s
15820.86762,86,1,8.8,7.2,8.5,9,22,7,s
87.743172,87,1,7.3,6.88237,8.009683,8.530885,20,15,s
74.171235,85,1,8.1,6.88237,8,8.530885,30,18,m
134.426897,85,1,9.1,7.2,8.3,8.530885,29,7,m
3788.563093,80,1,8.6,6.88237,9.1,8.530885,33,29,m
40.389699,89,1,8.3,6.88237,8.009683,9,22,14,m
253.811395,85,1,7.5,6.4,7.3,8.530885,33,6,s
387.183494,85,1,5.7,6.88237,8.009683,8.530885,10,0,s
1442.000843,81,1,7.7,6.4,7.9,8.530885,33,0,s
146.808779,89,1,8.3,6.88237,8.009683,9,22,12,m
181.576903,89,1,8.3,6.88237,8.009683,9,22,13,m
62.728926,83,3,7.5,6.88237,8.009683,9,20,23,l
194.287935,85,1,9.1,7.2,8.3,8.530885,29,15,l
72.727869,60,1,7.8,6.5,7.3,8.530885,20,16,l
4586.092067,60,1,9.1,7,8.8,8.530885,30,0,m
83.89292,81,1,8,6.88237,8,8.530885,33,0,m
6323.101296,88,3,7.7,6,7.2,9,2,0,s
450.16003,85,1,9.1,7.2,8.3,8.530885,29,0,s
93.417385,88,1,7.7,6.5,7.5,8.530885,14,31,m
53.660464,88,1,7.7,6.5,7.5,8.530885,14,22,m
18.651933,82,1,7.1,6.4,7.1,8.530885,25,17,l
124.651701,85,1,9.1,7.2,8.3,8.530885,29,7,l
7886.95547,88,1,8.1,7.1,8.1,8.530885,18,0,s
700.552624,86,1,9.1,7.2,8.3,8.530885,29,27,s
124.673385,88,1,7.7,6.5,7.5,8.530885,14,17,l
51.045328,85,3,7.5,6.9,7.2,9,10,7,l
173.331508,85,1,8.3,6.88237,8.1,8.530885,15,0,s
257.716081,85,1,9.1,7.2,8.3,8.530885,29,5,m
3844.461418,88,3,8.6,6.88237,7.3,6,15,33,s
2725.499726,85,5,6.4,6.88237,6.4,8.530885,26.742663,647,l
181.3636,81,1,8.1,7.1,8.1,8.530885,18,19,l
699.212614,74,1,8.30368,6.88237,8.009683,8,26.742663,0,s
810.602943,85,1,8.5,7.7,8.1,9,13,0,s
272.025974,85,1,9.1,7.2,8.3,8.530885,29,7,l
180.787586,81,1,8.1,7.1,8.1,8.530885,18,42,l
94.037197,85,1,9.1,7.2,8.3,8.530885,29,11,l
260.83758,85,1,8.2,6.88237,8.009683,6,7,20,s
96.665993,85,1,9.1,7.2,8.3,8.530885,29,11,s
352.105896,85,1,6.9,6.88237,6.9,8.530885,30,0,s
17480.51007,85,1,9.5,6.88237,8.5,12,33,84,s
644.055696,85,1,8.2,6.88237,7.8,9,30,145,s
6988.129201,80,1,7.5,6.88237,7.1,8,65,0,s
117.64191,85,1,9.1,7.2,8.3,8.530885,29,11,s
183.465028,89,1,8.3,6.88237,8.009683,9,22,8,s
14309.90522,88,1,8.1,6.88237,8.009683,8.530885,48,0,s
210.987816,85,1,8.2,6.88237,8.009683,6,7,6,m
53.301675,82,3,7,5.8,7.1,8.530885,25,9,l
406.920913,86,1,9,6.88237,8.5,7,22,8,l
98.722774,85,1,9.1,7.2,8.3,8.530885,29,15,l
9545.706868,81,1,9.1,7.2,8.3,8.530885,29,26,m
124.642624,85,1,9.1,7.2,8.3,8.530885,29,12,m
116.110523,85,1,8.1,6.88237,8,8.530885,30,57,l
171.163996,86,1,7.1,6.3,7.1,9,9,7,s
3482.554912,85,1,7.6,6.88237,7.6,8.530885,25,91,s
1840.616891,60,1,9.1,7,8.8,8.530885,30,8,m
99.57591,85,1,9.1,7.2,8.3,8.530885,29,6,m
7240.686842,81,3,8.6,6.88237,7.3,6,15,0,m
3.731897,88,1,7.7,6.5,7.5,8.530885,14,13,l
91.031358,86,1,8.2,6.88237,7.8,9,30,22,m
63.713102,85,3,7.5,6.9,7.2,9,10,5,m
2182.673793,87,1,8.1,7.3,8.2,8.530885,10,8,s
580.845993,60,1,9.1,7,8.8,8.530885,30,16,l
1711.458813,60,1,9.1,7,8.8,8.530885,30,12,l
190.977294,85,1,8,6.88237,8,5,26.742663,0,m
2203.847798,87,1,7.3,6.88237,7.3,8.530885,40,0,s
30.187738,50,1,7,6.88237,8.009683,8,21,7,s
17662.18026,85,1,9.5,6.88237,8.5,12,33,23,s
198.108893,81,1,7,6.88237,8.009683,8,22,8,s
1550.352386,89,1,8.2,6.88237,8.009683,8,25,0,s
17.271509,84,1,7.1,6.1,7.1,8.530885,32,0,m
126.875672,85,1,8.3,6.88237,8.1,8.530885,15,90,m
37.677777,85,1,6,6.88237,6,8.530885,36,0,s
17.404519,82,1,6.1,6.88237,8.009683,8.530885,25,8,l
9295.957623,88,1,9.5,6.88237,8.5,12,33,5,m
3592.954184,60,1,9.1,7,8.8,8.530885,30,5,s
3837.960844,84,1,9.1,7.2,8.3,8.530885,29,0,s
1963.330757,60,1,9.1,7,8.8,8.530885,30,6,l
2138.470233,60,1,9.1,7,8.8,8.530885,30,0,m
105.676,85,1,7.5,6.88237,8.009683,5,40,4,s
5796.316581,80,1,9.1,7.2,8.3,8.530885,29,0,m
477.801162,85,1,9.1,7.2,8.3,8.530885,29,0,m
140.800847,85,1,8.3,6.88237,8.1,8.530885,15,58,m
118.233999,85,1,9.1,7.2,8.3,8.530885,29,6,m
181.237055,89,1,8.3,6.88237,8.009683,9,22,27,l
93.984076,85,1,9.1,7.2,8.3,8.530885,29,0,l
127.02687,82,3,7,5.8,7.1,8.530885,25,18,m
127.135225,85,1,9.1,7.2,8.3,8.530885,29,5,l
360.510288,60,1,7.8,7,7.9,8.530885,31,0,s
2504.74591,60,1,9.1,7,8.8,8.530885,30,13,m
66.702946,60,1,7.4,6.88237,7.4,8,26.742663,64,s
263.085097,60,1,9.1,7,8.8,8.530885,30,6,l
1868.47788,81,1,7.7,6.88237,8.009683,7,10,23.263212,s
61.083206,83,3,7.5,6.88237,8.009683,9,20,12,l
3992.820705,80,1,8.6,6.88237,9.1,8.530885,33,20,m
7391.187455,81,1,8.8,7.2,8.5,9,22,11,m
1956.661171,60,1,9.1,7,8.8,8.530885,30,11,l
236.173376,85,1,7.7,6.88237,7.7,8.530885,26.742663,0,s
10479.87194,87,1,8.1,6.88237,8.009683,9,19,14,s
270.511434,85,1,8.4,6.88237,8.5,8.530885,15,33,l
3240.285492,60,1,8.4,6.9,8.5,8.530885,34,0,s
232.491229,85,1,7.9,6.88237,7.9,8.530885,35,0,m
121.79935,85,1,9.1,7.2,8.3,8.530885,29,11,l
566.985503,85,1,6.9,6.4,6.9,8.530885,33,0,s
15039.89269,89,1,8.8,7,8,8,35,42,s
1237.788356,89,1,8.1,6.88237,7.5,9,38,8,s
445.711019,74,1,7.3,6.88237,8.009683,10,33,0,s
138.309369,85,1,9.1,7.2,8.3,8.530885,29,8,l
131.090063,85,1,9.1,7.2,8.3,8.530885,29,19,l
379.246775,85,1,8.4,6.88237,8.5,8.530885,15,21,s
10631.71547,88,1,8.8,7.2,8.5,9,22,7,s
6044.669707,80,1,8.4,6.88237,8.5,8.530885,15,0,m
4394.238418,60,1,8.6,7.2,8.4,8.530885,30,6,s
41.414464,83,3,7.5,6.88237,8.009683,9,20,16,m
181.514282,89,1,8.3,6.88237,8.009683,9,22,19,s
127.728478,60,1,7.8,6.5,7.3,8.530885,20,13,l
229.792829,85,1,9.1,7.2,8.3,8.530885,29,14,l
3657.616763,80,3,8.6,6.88237,7.3,6,15,12,l
71.877688,85,1,8.3,6.9,8.1,8.530885,27,8,m
181.420166,89,1,8.3,6.88237,8.009683,9,22,8,m
182.050926,60,1,7.7,6.1,7.2,8.530885,20,15,l
5040.744672,88,1,8.8,7,8,8,35,4,s
8879.352276,80,1,7.5,5.8,6.6,4,10,11,s
6183.71079,85,3,7.7,6,7.2,9,2,6,s
168.055132,81,1,8.1,7.1,8.1,8.530885,18,0,l
93.231361,85,1,9.1,7.2,8.3,8.530885,29,8,l
3145.348409,88,3,9.2,6.88237,8.4,10,25,32,m
418.679213,88,1,7.9,6.88237,7.9,7,25,0,s
324.627513,85,1,9.1,7.2,8.3,8.530885,29,6,l
261.842249,60,1,9.1,7,8.8,8.530885,30,0,l
259.311284,60,1,9.1,7,8.8,8.530885,30,6,l
32.114857,85,1,7.9,6.88237,7.9,8.530885,35,43,m
17015.57265,85,1,9.5,6.88237,8.5,12,33,0,m
263.038558,60,1,9.1,7,8.8,8.530885,30,8,l
10081.08378,81,1,9.1,7,8.8,8.530885,30,11,s
399.63252,85,1,8.2,6.88237,7.8,9,30,0,s
18671.33654,84,1,8,6.7,7.8,8,40,9,s
108.254963,85,1,9.1,7.2,8.3,8.530885,29,4,m
1257.637007,89,1,8.5,6.88237,8.5,11,25,0,l
35.088229,85,1,7,6.3,6.7,6,46,11,s
189.998117,81,1,7.7,7,7.7,6,25,0,s
1622.274329,60,1,9.1,7,8.8,8.530885,30,6,l
48.500464,83,3,7.5,6.88237,8.009683,9,20,10,m
234.269545,85,1,9.1,7.2,8.3,8.530885,29,10,l
46.78852,83,3,7.5,6.88237,8.009683,9,20,7,m
9.747113,82,1,7.1,6.4,7.1,8.530885,25,13,l
135.947973,85,1,9.1,7.2,8.3,8.530885,29,23,l
261.240332,60,1,9.1,7,8.8,8.530885,30,8,l
7358.057125,81,3,8.6,6.88237,7.3,6,15,4,l
3664.009309,80,3,8.6,6.88237,7.3,6,15,0,m
120.081164,85,1,9.1,7.2,8.3,8.530885,29,10,l
11.110575,50,1,6.6,6.88237,8.009683,7,7,0,s
3510.371453,80,3,8.6,6.88237,7.3,6,15,18,l
241.67819,85,1,7.8,6.8,7.7,8,24,0,m
4340.713434,89,1,8.8,7.2,8.5,9,22,15,s
106.548006,85,1,9.1,7.2,8.3,8.530885,29,12,m
120.168806,85,1,9.1,7.2,8.3,8.530885,29,7,m
69.489797,83,3,7.5,6.88237,8.009683,9,20,7,m
60.409214,89,1,6.7,5.8,6.7,7,14,62,s
83.439666,85,1,8.3,6.9,8.1,8.530885,27,4,m
3645.81522,80,1,7.9,6.6,7.6,6,33,0,s
4167.039706,89,1,8.8,7.2,8.5,9,22,8,s
6713.416921,80,1,7.5,6.88237,7.1,8,65,11,s
67.992862,85,1,7.9,6.88237,7.9,8.530885,35,75,l
807.367434,85,3,7.5,6.9,7.2,9,10,0,s
9.747605,50,1,6.6,6.88237,8.009683,7,7,5,s
4849.896761,60,1,9.1,7,8.8,8.530885,30,10,m
101.754381,74,3,7.1,6.88237,8.009683,9,15,78,m
1767.253477,85,1,8.8,7,8,8,35,0,s
131.995961,60,1,8.4,6.9,8.5,8.530885,34,8,m
54.60583,85,1,7.5,6.88237,8.009683,5,40,12,m
182.511956,89,1,8.3,6.88237,8.009683,9,22,13,s
5998.13122,88,1,8.3,6.5,7.8,8.530885,10,0,s
97.072162,85,1,9.1,7.2,8.3,8.530885,29,9,s
3973.296159,88,3,8.6,6.88237,7.3,6,15,7,s
173.792758,85,1,7,6.1,6.8,8.530885,10,10,s
72.569304,88,1,5.5,6.88237,8.009683,5,34,0,s
1970.94613,85,1,8.5,7.7,8.1,9,13,0,s
522.386769,88,1,8.2,6.88237,8.009683,9,47,129,s
349.826306,86,1,9,6.88237,8.5,7,22,26,l
100.806456,85,1,9.1,7.2,8.3,8.530885,29,7,s
1800.084476,60,1,9.1,7,8.8,8.530885,30,9,l
7390.828869,81,1,8.8,7.2,8.5,9,22,29,s
40.792811,50,1,7,6.88237,8.009683,8,21,6,s
7507.488904,81,3,8.6,6.88237,7.3,6,15,9,s
10123.33377,88,1,8.1,6.88237,8.009683,9,19,0,s
298.325536,81,1,8.1,7.1,8.1,8.530885,18,0,m
205.378974,85,1,6.9,6.88237,6.9,8.530885,30,59,s
95.89082,85,1,9.1,7.2,8.3,8.530885,29,0,m
280.327341,85,1,8.2,6.88237,8.009683,6,7,0,m
121.353368,85,1,9.1,7.2,8.3,8.530885,29,7,m
182.629744,89,1,8.3,6.88237,8.009683,9,22,10,m
104.706604,85,1,7,6.3,6.7,6,46,0,s
8415.372508,81,1,8.2,6.88237,8.009683,8,25,0,s
181.375346,89,1,8.3,6.88237,8.009683,9,22,12,s
812.276807,87,1,7.9,6.88237,8.009683,4,14,0,s
6914.80629,88,1,8.2,6.88237,8.009683,6,7,0,s
650.224009,60,1,9.1,7,8.8,8.530885,30,8,l
172.653624,85,1,8.3,6.88237,8.1,8.530885,15,8,s
16988.2519,85,1,9.5,6.88237,8.5,12,33,7,l
216.411693,85,1,7.4,6.2,7.1,8.530885,10,16,s
258.162689,85,1,9.1,7.2,8.3,8.530885,29,7,l
566.34629,85,1,9.1,7.2,8.3,8.530885,29,7,m
3688.108155,80,3,8.6,6.88237,7.3,6,15,0,m
319.664269,82,1,7.1,6.88237,8.009683,2,21,9,s
277.56838,60,1,7.7,6.1,7.2,8.530885,20,11,m
8483.468996,88,1,8.2,7.6,7.9,8.530885,35,5,s
6489.007806,83,1,8.8,7,8,8,35,269,s
97.479705,85,1,9.1,7.2,8.3,8.530885,29,6,m
58.208568,85,1,7.5,6.88237,8.009683,5,40,15,m
2505.599675,85,1,7.5,6.5,7.5,4,11,0,s
4476.632698,60,1,9.1,7,8.8,8.530885,30,7,s
224.862599,83,1,7.3,6.88237,7.3,8.530885,26.742663,11,s
13110.60824,89,1,9.1,7.2,8.3,8.530885,29,0,m
300.000616,85,1,7,5.8,7,8.530885,15,15,s
11180.70512,80,1,9.5,6.88237,8.5,12,33,22,m
104.1221,85,1,7.5,6.88237,8.009683,5,40,6,m
261.408263,60,1,9.1,7,8.8,8.530885,30,7,l
458.165772,85,1,6.7,6.88237,6.7,8.530885,20,0,s
20.513083,83,1,7,6.88237,7.4,8,15,261,s
127.73555,60,1,7.8,6.5,7.3,8.530885,20,11,m
8299.089559,81,1,7.7,6.5,7.5,8.530885,14,0,s
298.190138,81,1,8.1,7.1,8.1,8.530885,18,14,m
3541.824776,80,1,8,6.4,7.7,6,19,0,s
105.960656,85,1,7.2,6,7.2,8.530885,44,10,s
479.790595,86,1,7.5,6.4,7.5,6,33,29,s
4446.552596,80,3,9.2,6.88237,8.4,10,25,0,m
661.658426,86,1,8.1,7.3,8.2,8.530885,10,0,s
11018.8186,80,1,9.5,6.88237,8.5,12,33,0,s
27.514618,83,1,7.9,6.3,7.6,6,24,10,m
68.46752,83,3,7.5,6.88237,8.009683,9,20,11,m
2727.29318,85,1,8.7,7.7,7.8,6,30,0,s
9164.281956,82,1,7.7,6.5,7.5,8.530885,14,14,s
3684.610336,85,1,8,6.4,7.7,6,19,69,s
160.076266,89,1,8.3,6.88237,8.009683,9,22,17,m
16984.04034,85,1,9.5,6.88237,8.5,12,33,36,m
182.057763,89,1,8.3,6.88237,8.009683,9,22,5,m
175.369341,85,1,9.1,7.2,8.3,8.530885,29,8,m
1648.146342,85,1,8.3,6.88237,8.009683,10,40,0,s
258.521837,85,1,8.4,6.88237,8.5,8.530885,15,0,m
319.610869,85,1,7.8,6.8,7.7,8,24,5,s
103.160508,85,1,6.5,6.88237,8.009683,8.530885,41,0,s
2725.499726,85,1,8.3,6.88237,8.1,8.530885,15,647,m
3772.360715,80,3,8.6,6.88237,7.3,6,15,0,l
1622.71624,60,1,9.1,7,8.8,8.530885,30,0,m
84.146863,85,1,8.3,6.88237,8.1,8.530885,15,5,l
1109.658766,85,1,7.5,6.4,7.3,8.530885,33,10,s
4104.458093,85,3,7,5.8,7.1,8.530885,25,95,s
2892.699692,85,1,8.7,7.7,7.8,6,30,41,s
9354.819107,81,1,8.8,7.2,8.5,9,22,188,s
9572.840012,81,1,9.1,7.2,8.3,8.530885,29,0,s
25.589274,89,1,8.3,6.88237,8.009683,9,22,17,l
24.560155,85,1,7.9,6.88237,7.9,8.530885,35,9,l
101.494002,85,1,9.1,7.2,8.3,8.530885,29,7,s
3995.024623,80,1,7.8,6.2,7.2,8.530885,33,0,s
16988.53132,85,1,9.5,6.88237,8.5,12,33,74,m
17417.65625,85,1,9.5,6.88237,8.5,12,33,8,s
181.655539,89,1,8.3,6.88237,8.009683,9,22,19,m
211.367401,85,1,7.5,6.88237,7.5,8.530885,0,0,s
182.060538,89,1,8.3,6.88237,8.009683,9,22,8,m
49.240015,83,3,7.5,6.88237,8.009683,9,20,15,m
10502.4779,80,1,8.2,6.88237,8.009683,8,25,0,s
325.002401,85,1,9.1,7.2,8.3,8.530885,29,4,l
1234.212493,87,1,7.2,6.3,7.2,8,27,68,s
59.830921,60,1,7.8,6.5,7.3,8.530885,20,7,l
262.726006,60,1,9.1,7,8.8,8.530885,30,0,m
18.687133,82,1,7.1,6.4,7.1,8.530885,25,15,l
867.934367,88,1,8.2,6.88237,8.009683,9,47,0,s
2.317344,50,3,5.9,6.88237,5.9,8,6,15,m
6859.480221,81,1,9.1,7.2,8.3,8.530885,29,9,s
275.480861,85,1,8.4,6.88237,8.5,8.530885,15,85,m
767.571661,84,3,7.5,6.9,7.2,9,10,7,s
72.879998,85,1,8.3,6.9,8.1,8.530885,27,24,m
287.306372,85,1,7.5,6.88237,8.009683,8.530885,33,0,s
70.534019,74,1,7.3,6.88237,8.009683,10,33,385,m
4751.188469,84,1,8.8,7,8,8,35,0,s
77.148981,60,3,7.8,6.5,7.5,11,28,7,l
335.876641,85,1,7.7,6.6,7.6,8,17,6,s
3564.137957,80,1,8.6,6.88237,9.1,8.530885,33,23,l
527.485822,85,1,7.9,6.88237,7.9,9,40,0,m
181.511621,89,1,8.3,6.88237,8.009683,9,22,12,s
283.272859,85,1,8.2,6.88237,8.009683,6,7,8,s
25.168559,74,1,6.4,6.88237,8.009683,8,10,21,s
8650.028538,80,1,6.8,6.88237,8.009683,8.530885,93,11,s
75.897753,82,3,7.3,6.3,7.2,7,46,17,s
518.880435,60,1,9.1,7,8.8,8.530885,30,9,m
16.252141,50,1,7,6.88237,8.009683,8,21,2,s
209.645265,84,1,8,6.4,7.9,6,33,48,m
185.976669,81,1,8.1,7.1,8.1,8.530885,18,11,l
11.109416,50,3,7,6.88237,7.2,11,40,0,m
294.456246,86,1,7.5,6.88237,7.5,9,10,13,m
2696.903604,85,1,8.8,7,8,8,35,9,s
17.119633,85,1,7.3,6.88237,7.3,8.530885,26.742663,8,s
87.660773,85,1,9.1,7.2,8.3,8.530885,29,7,m
95.321487,85,1,9.1,7.2,8.3,8.530885,29,6,l
10663.23843,88,3,8.2,6.5,8.1,9,33,0,s
17474.28611,85,1,9.5,6.88237,8.5,12,33,64,s
243.798857,85,1,9.1,7.2,8.3,8.530885,29,6,m
313.853333,85,1,9.1,7.2,8.3,8.530885,29,11,l
132.16909,85,1,9.1,7.2,8.3,8.530885,29,7,m
1050.143326,85,1,9.1,7.2,8.3,8.530885,29,0,s
222.187969,85,1,6.9,6.4,6.7,10,44,0,s
79.989031,89,1,8.8,7.2,8.5,9,22,19,l
2495.031258,60,1,9.1,7,8.8,8.530885,30,0,m
182.34754,89,1,8.3,6.88237,8.009683,9,22,7,s
94.802731,85,1,7.2,6.2,6.8,8.530885,37,0,s
168.589294,87,1,6.8,6.5,6.9,8.530885,32,0,s
133.88136,85,1,9.1,7.2,8.3,8.530885,29,7,l
65.082858,83,3,7.5,6.88237,8.009683,9,20,13,m
280.251746,81,1,7.8,6.4,7.8,5,33,0,s
71.072845,60,3,7.8,6.5,7.5,11,28,7,m
13303.47594,89,1,9.1,7.2,8.3,8.530885,29,0,m
98.666668,85,1,8.3,6.9,8.1,8.530885,27,6,m
5100.625203,88,1,8.6,6.88237,9.1,8.530885,33,5,s
550.362654,87,1,8,6.88237,8,7,26.742663,20,l
861.692911,85,1,9.1,7.2,8.3,8.530885,29,58,s
128.856821,85,1,9.1,7.2,8.3,8.530885,29,10,m
263.341868,85,1,8.4,6.88237,8.5,8.530885,15,0,l
371.183687,85,1,7,5.8,7,8.530885,15,19,s
188.404334,85,1,6.9,6.4,6.7,10,44,6,s
384.848813,85,1,8.1,6.88237,8.3,9,45,0,m
132.444723,85,1,9.1,7.2,8.3,8.530885,29,12,l
9760.440668,88,1,7.9,6.3,7.9,6,48,0,s
3881.313705,80,3,8.6,6.88237,7.3,6,15,0,m
3488.76335,85,1,7.9,6.6,7.6,6,33,69,s
1186.07294,85,1,7.4,6.6,7.4,10,66,0,s
136.314766,85,1,9.1,7.2,8.3,8.530885,29,11,l
188.935049,81,1,8.1,7.1,8.1,8.530885,18,23,l
201.897506,81,1,8.1,7.1,8.1,8.530885,18,20,m
68.167838,85,1,8.3,6.88237,8.1,8.530885,15,0,m
160.705632,86,1,8.3,6.5,7.8,8.530885,10,0,l
758.627837,81,1,7.7,6.88237,8.009683,7,10,0,s
528.099886,85,1,8.2,6.88237,8.3,8.530885,33,0,s
7600.498551,81,1,9.5,6.88237,8.5,12,33,3,m
982.072376,89,1,8.2,6.88237,8.009683,8,25,42,s
281.616561,85,1,7.8,6.8,7.7,8,24,55,s
16568.61254,86,1,8.8,7.2,8.5,9,22,26,s
3563.859543,80,3,8.6,6.88237,7.3,6,15,0,m
15470.73189,89,1,8.8,7,8,8,35,0,m
122.840581,85,1,8.1,6.88237,8,8.530885,30,0,m
5169.973861,85,1,7.9,6.3,7.9,6,48,0,s
166.495979,81,1,8.1,7.1,8.1,8.530885,18,9,m
5992.955488,85,1,7.7,6.4,7.9,8.530885,33,0,s
34.040101,89,1,8.2,6.88237,8.2,11,26.742663,45,m
13815.41655,85,1,8.1,6.4,7.7,9,23,0,s
562.117135,60,1,9.1,7,8.8,8.530885,30,0,m
181.496496,89,1,8.3,6.88237,8.009683,9,22,22,s
207.096166,85,1,9.1,7.2,8.3,8.530885,29,7,l
69.444091,83,3,7.5,6.88237,8.009683,9,20,10,l
10982.52807,80,1,9.5,6.88237,8.5,12,33,0,s
442.372028,87,3,9.2,6.88237,8.4,10,25,23,l
181.199333,81,1,8.1,7.1,8.1,8.530885,18,16,m
942.998026,85,1,8.5,7.7,8.1,9,13,0,s
9520.693559,88,1,8.4,6.88237,8.4,8.530885,26.742663,5,s
440.64177,85,1,7,6.88237,8.009683,8.530885,80,84,s
83.613976,85,1,8.1,6.88237,8,8.530885,30,67,l
17147.53197,85,1,9.5,6.88237,8.5,12,33,0,s
65.788365,85,1,8.1,6.88237,8,8.530885,30,8,m
884.86212,89,1,8.4,6.7,8.2,8,33,10,s
2516.66987,60,1,9.1,7,8.8,8.530885,30,8,m
209.768622,85,1,9.1,7.2,8.3,8.530885,29,7,m
2995.748403,85,1,8,6.4,7.9,6,33,0,s
273.240163,89,1,8.3,6.88237,8.009683,9,22,12,m
11486.92978,87,1,8.3,6.88237,8.009683,9,22,5,s
274.047278,85,1,8.4,6.88237,8.5,8.530885,15,10,m
160.158997,89,1,8.3,6.88237,8.009683,9,22,0,l
4588.729527,81,1,7.4,6.88237,8.009683,7,55,0,s
13179.22976,89,1,9.1,7.2,8.3,8.530885,29,1,s
2407.360383,85,1,7.5,6.5,7.5,4,11,12,s
8421.78204,88,1,8.2,6.88237,8.009683,6,7,0,s
312.314809,60,1,7.8,5.7,7.2,8.530885,18,0,m
265.13283,85,1,9.1,7.2,8.3,8.530885,29,9,m
445.083109,81,1,7.4,6.88237,8.009683,8.530885,10,0,s
205.587292,85,1,7.8,6.8,7.7,8,24,78,m
130.142843,85,1,9.1,7.2,8.3,8.530885,29,8,m
5244.027157,80,1,9.1,7.2,8.3,8.530885,29,3,s
166.734143,85,1,8,6.88237,8,5,26.742663,0,m
86.03288,82,1,7,6.88237,8.009683,4,10,0,s
13199.21263,89,1,9.1,7.2,8.3,8.530885,29,0,s
294.912353,50,3,6.7,6.88237,6.7,11,15,35,s
120.318141,85,1,9.1,7.2,8.3,8.530885,29,8,l
197.390076,85,1,9.1,7.2,8.3,8.530885,29,10,m
5407.114892,60,1,9.1,7,8.8,8.530885,30,10,m
95.309999,50,3,7.7,6.88237,7.8,9,20,0,m
318.167494,85,1,9.1,7.2,8.3,8.530885,29,7,m
26.722989,85,1,6.4,6.88237,8.009683,8.530885,12,0,s
3805.247765,85,3,8.2,6.5,8.1,9,33,0,s
15233.84675,75,1,9.1,7,8.8,8.530885,30,6,s
444.133212,85,1,7.8,6.8,7.7,8,24,0,s
167.122187,81,1,8.1,7.1,8.1,8.530885,18,3,m
194.356696,85,1,9.1,7.2,8.3,8.530885,29,11,l
91.862731,50,1,6.4,6.1,6.3,2,19,6,s
8690.932051,88,1,8.4,6.7,8.2,8,33,0,s
181.368869,89,1,8.3,6.88237,8.009683,9,22,14,s
786.252843,85,1,7.5,6.88237,7.5,9,10,4,s
7836.32353,85,1,9,6.88237,9,8.530885,26.742663,438,l
7014.368772,85,1,7.5,6.4,7.3,8.530885,33,6,s
1043.339196,84,1,7.7,6.6,7.6,8,17,26,m
6406.576483,85,3,9.2,6.88237,8.4,10,25,0,s
781.569684,85,1,6.8,6.9,6.8,8.530885,15,0,s
254.843173,60,1,9.1,7,8.8,8.530885,30,14,l
492.124676,85,1,7.7,6.88237,7.7,8.530885,26.742663,13,m
2741.339025,88,3,9.2,6.88237,8.4,10,25,7,m
10661.94162,80,1,9.5,6.88237,8.5,12,33,32,m
497.114177,74,1,7.5,6.88237,8.009683,8,19,0,s
10972.34031,80,1,9.5,6.88237,8.5,12,33,12,m
5943.409197,85,3,9.2,6.88237,8.4,10,25,0,s
477.05859,85,1,7.4,6.88237,7.4,8.530885,26.742663,85,m
2018.725635,60,1,9.1,7,8.8,8.530885,30,18,m
405.382297,82,1,8,7.8,7.5,8.530885,33,0,m
16977.44251,85,1,9.5,6.88237,8.5,12,33,0,m
10697.88876,80,1,9.5,6.88237,8.5,12,33,0,l
15967.68064,89,1,8.1,7.3,8.2,8.530885,10,0,s
129.035151,85,1,9.1,7.2,8.3,8.530885,29,8,l
18.687133,82,1,7.1,6.4,7.1,8.530885,25,15,l
63.5999,85,3,7.5,6.9,7.2,9,10,4,m
13134.71223,89,1,9.1,7.2,8.3,8.530885,29,10,s
4706.790915,60,1,9.1,7,8.8,8.530885,30,7,m
924.38688,50,1,6.8,6.5,6.9,10,12,0,s
16415.49584,89,1,9.1,7,8.8,8.530885,30,0,s
112.102152,89,1,8.4,6.7,8.2,8,33,163,m
52.482582,89,1,8.3,6.88237,8.009683,9,22,5,l
196.484416,85,1,7.5,6.88237,7.5,9,10,10,s
231.856033,88,1,7.6,5.4,7.7,8.530885,30,13,l
181.417822,89,1,8.3,6.88237,8.009683,9,22,14,s
271.166106,85,1,9.1,7.2,8.3,8.530885,29,9,l
239.987578,85,1,8.4,6.88237,8.5,8.530885,15,0,m
431.19538,85,1,7.3,6.4,7.3,8.530885,32,0,s
212.943952,85,1,9.1,7.2,8.3,8.530885,29,11,l
35.323243,50,1,6.6,6.8,6.8,9,15,5,m
432.756344,86,1,7.7,6.6,7.6,8,17,20,s
