area,causeCode,country,damageAmountOrder,damageAmountOrderTotal,damageMillionsDollars,damageMillionsDollarsTotal,day,deaths,deathsAmountOrder,deathsAmountOrderTotal,deathsTotal,earthquakeEventId,eqDepth,eqMagnitude,eventValidity,hour,housesDamaged,housesDamagedAmountOrder,housesDamagedAmountOrderTotal,housesDamagedTotal,housesDestroyed,housesDestroyedAmountOrder,housesDestroyedAmountOrderTotal,housesDestroyedTotal,id,injuries,injuriesAmountOrder,injuriesAmountOrderTotal,injuriesTotal,latitude,locationName,longitude,maxWaterHeight,minute,missing,missingAmountOrder,missingAmountOrderTotal,missingTotal,month,numDeposits,numRunups,oceanicTsunami,publish,regionCode,second,tsIntensity,tsMtAbe,tsMtIi,volcanoEventId,warningStatusId,year
,0,NORTH KOREA,,,,,,,,,,,,,1,,,,,,,,,,186,,,,,40,YELLOW SEA,128,,,,,,,1,0,1,TRUE,TRUE,84,,1,,,,,1580
,1,UK,,,,,6,,,,,771,33,6.2,0,,,,,,,,,,187,,,,,51.019,"DOVER STRAITS, ENGLAND",1.309,,,,,,,4,0,4,TRUE,TRUE,73,,,,,,,1580
,0,JAPAN,,,,,11,,,,,,,,1,,,,,,,,,,188,,,,,,OFF MIYAGI PREFECTURE,,2,,,,,,6,0,1,TRUE,TRUE,85,,0.5,,1,,,1585
,1,JAPAN,3,,,,18,,3,4,8000,5957,,8.2,4,,,,,,,3,4,10000,191,,,,,35,ISE BAY,136.8,,,,,,,1,0,4,TRUE,TRUE,85,,1,,2,,,1586
,1,PERU,3,3,,,10,,,1,22,786,60,8.5,4,0,,,,,,,3,,194,,,,,-12.3,CENTRAL PERU,-77.7,26,30,,,,,7,0,6,TRUE,TRUE,89,,3.5,,4.6,,,1586
,1,JAPAN,3,3,,,21,,3,3,,6038,,6.7,4,,,3,,,,,3,,197,,,,,34.8,"SURUGA, JAPAN",138.2,,,,,,,3,0,3,TRUE,TRUE,85,,1,,1,,,1589
,1,PERU,2,2,,,,,,1,,795,,7.7,2,,,,,,,2,2,,198,,,,,-17.2,S. PERU,-72.9,,,,,,,,0,1,TRUE,TRUE,89,,1.5,,,,,1590
,1,PORTUGAL,1,1,,,26,,,3,,802,,,1,,,,,,,,1,,199,,,,,37.783,AZORES,-25.5,,,,,,,7,0,1,TRUE,TRUE,73,,,,,,,1591
,3,JAPAN,1,3,,,4,708,3,3,708,808,,6.9,4,,,,,,80,1,2,80,203,,,,,33.3,"BEPPU BAY, KYUSHU",131.7,8,,,,,,9,0,6,TRUE,TRUE,85,,2,,2,,,1596
,3,JAPAN,,,,,10,40,1,1,40,5958,,6.4,3,,,,,,,,,,204,,,,,33.3,"BEPPU BAY, JAPAN",131.6,,,,,,,9,0,1,TRUE,TRUE,85,,1,,1,,,1597
,3,JAPAN,,,,,8,,3,3,,5959,,7.2,4,,,,,,,,,,207,,,,,35.1,"BOSO, JAPAN",140.5,,,,,,,2,0,2,TRUE,TRUE,85,,1,,1,,,1602
,0,JAPAN,,,,,,,,,,,,,2,,,,,,,,,,209,,,,,,KUMANONADA,,2,,,,,,,0,1,TRUE,TRUE,85,,1,,1,,,1603
,1,GREECE,,1,,,,,,,,821,,,1,,,,,,,,,,210,,,,,35.5,CRETE,25.5,,,,,,,,0,0,TRUE,TRUE,50,,,,,,,1604
,1,PERU,3,3,,,24,74,2,3,174,826,30,8.5,4,18,,,,,,3,3,,212,,,,,-17.88,S. PERU,-70.94,5,30,,,,,11,0,6,TRUE,TRUE,89,,3.5,,4,,,1604
,1,JAPAN,3,3,,,3,5000,4,4,5000,833,,7.9,4,,,,,,700,3,3,700,216,,,,,33,NANKAIDO,134.9,10,,,,,,2,4,10,TRUE,TRUE,85,,3,,3,,,1605
,6,JAPAN,,,,,23,,,,,,,,4,,,,,,,,,,219,,,,,31.9,CHICHIJIMA-TOKAIDO,140,,,,,,,1,0,1,TRUE,TRUE,85,,,,,2589,,1606
,6,INDONESIA,,1,,,1,,1,1,,,,,3,,,,,,,,,,222,,,,,0.8,"GAMALAMA, TERNATE ISLAND",127.325,,,,,,,7,0,1,TRUE,TRUE,83,,1.5,,,607,,1608
,0,UK,,,,,19,,,,,,,,1,,,,,,,,,,224,,,,,51.5,ENGLAND,0.466,,,,,,,1,0,0,TRUE,TRUE,73,,,,,,,1609
,1,JAPAN,3,3,,,2,5000,4,4,5000,856,,8.1,4,,,,,,,,,,226,,,,,39,SANRIKU,144.5,25,,,,,,12,4,11,TRUE,TRUE,85,,4,,3.5,,,1611
,1,JAPAN,,2,,,26,,3,3,,869,,7.7,4,,,,,,,,,,228,,,,,37.5,NIIGATA PREFECTURE,138,,,,,,,11,1,1,TRUE,TRUE,85,,1,,2,,,1614
,1,CHILE,,2,,,16,,,,,874,,7.5,2,,,,2,,,,,,230,,,,,-18.5,NORTHERN CHILE,-70.35,4,,,,,,9,0,1,TRUE,TRUE,89,,1.5,,2,,,1615
,1,JAPAN,1,2,,,9,,3,3,,877,,7,4,,,,,,,,,,231,,,,,38.1,MIYAGI PREFECTURE,142,,,,,,,9,0,3,TRUE,TRUE,85,,1,,1,,,1616
,1,JAPAN,,,,,6,200,3,3,200,5960,,7.5,2,,,,,,,,,,233,,,,,39,SANRIKU,144.5,,,,,,,12,0,4,TRUE,TRUE,85,,1,,1,,,1616
,1,JAPAN,1,1,,,1,,,,,5961,,6.4,4,,,,,,,,,,235,,,,,32.5,"YATSUSHIRO, JAPAN",130.6,,,,,,,5,0,1,TRUE,TRUE,85,,,,,,,1619
,1,GREECE,,,,,5,,,,,893,,6.6,2,,,,,,,,,,236,,,,,37.6,ISLAND OF ZAKYNTHOS,21,,,,,,,5,0,1,TRUE,TRUE,50,,,,,,,1622
,1,PHILIPPINES,,3,,,,,,,,5962,,7.5,3,,,,,,,,3,,238,,,,,18.7,W. LUZON ISLAND,121.8,,,,,,,9,0,4,TRUE,TRUE,84,,3.5,,2,,,1627
,1,GREECE,,,,,27,,,,,,,,-1,,,,,,,,,,240,,,,,35,CRETE,,,,,,,,2,0,0,TRUE,TRUE,50,,,,,,,1629
,1,GREECE,,,,,7,,,,,,,,-1,,,,,,,,,,241,,,,,,ISLAND OF CRETE,,,,,,,,3,0,0,TRUE,TRUE,50,,,,,,,1629
,1,GREECE,,,,,9,,,,,,,,-1,,,,,,,,,,242,,,,,,ISLANDS OF CYTHERA & CRETE,,,,,,,,3,0,0,TRUE,TRUE,50,,,,,,,1630
,1,INDONESIA,2,2,,,1,5,1,1,5,5965,,,3,,,,,,,2,2,,243,,,,,-4.6,BANDA SEA,129.9,16,,,,,,8,0,3,TRUE,TRUE,83,,3,,4,,,1629
,1,JAPAN,2,2,,,1,,,3,150,925,,7.1,4,,,,,,,,,,245,,,,,35.2,SAGAMI BAY,139.2,,,,,,,3,0,3,TRUE,TRUE,85,,1,,1,,,1633
,1,CHILE,1,2,,,14,,1,1,,5966,,,3,,,,,,,1,2,,246,,,,,-41.8,SOUTHERN CHILE,-73.8,,,,,,,5,0,1,TRUE,TRUE,89,,1.5,,1,,,1633
,1,GREECE,1,3,,,5,,,3,,926,,6.9,4,,,,,,,,3,,248,,,,,37.6,ISLAND OF ZAKYNTHOS,21,,,,,,,11,0,2,TRUE,TRUE,50,,3,,,,,1633
,0,EAST CHINA SEA,,,,,31,,,,,,,,1,,,,,,,,,,249,,,,,35.1,E. CHINA SEA-S.JAPAN,129.05,,,,,,,7,0,1,TRUE,TRUE,84,,0,,,,,1636
,0,PHILIPPINES,,,,,,,,,,,,,-1,,,,,,,,,,250,,,,,,W. LUZON ISLAND,,,,,,,,,0,0,TRUE,TRUE,84,,,,,,,1638
,1,GERMANY,,,,,4,,,,,7887,,,1,,,,,,,,,,251,,,,,50.8,ROER VALLEY,5.7,,,,,,,4,0,0,TRUE,TRUE,73,,,,,,,1640
,7,JAPAN,1,1,,,31,700,3,3,700,942,,6.5,4,,,,,,20,1,1,20,253,,,,,42.07,SE. HOKKAIDO ISLAND,140.68,8,,,,,,7,3,3,TRUE,TRUE,85,,1,,2,2676,,1640
,1,CHINA,,,,,16,,,,,5967,,,3,,,,,,,,,,254,,,,,23,SOUTH CHINA SEA,117,,,,,,,9,0,4,TRUE,TRUE,84,,2,,1,,,1640
,0,PORTUGAL,1,1,,,21,,,,,,,,3,,,,,,,1,1,,255,50,1,1,50,38.4,AZORES,-28.1,9,,,,,,12,0,1,TRUE,TRUE,73,,,,,,,1641
,1,JAPAN,,,,,4,,,,,6019,,6.7,4,,,,,,,,,,256,,,,,35.2,"BOSO, JAPAN",140.6,,,,,,,9,0,1,TRUE,TRUE,85,,1,,1,,,1642
,1,SOUTH KOREA,,1,,,25,,,,,5968,,6.5,4,,,,,,,,,,258,,,,,35.5,SEA OF JAPAN,129.5,,,,,,,7,0,1,TRUE,TRUE,84,,1,,1,,,1643
,1,JAPAN,,2,,,18,117,3,3,117,5969,,6.9,4,,,,,,,,1,28,259,,,,,39.4,"HONJO, AKITA",140.1,,,,,,,10,0,1,TRUE,TRUE,85,,1,,1,,,1644
,1,PHILIPPINES,,4,,,30,,,3,600,961,,8,1,12,,,,,,,4,,260,,,4,2500,14.4,W. LUZON ISLAND,121,,,,,,,11,0,1,TRUE,TRUE,84,,,,,,,1645
,1,TURKEY,,,,,5,,,,,5970,,,1,,,,,,,,,,262,,,,,41.04,MARMARA SEA,28.98,,,,,,,4,0,1,TRUE,TRUE,50,,4,,,,,1646
,1,PERU,2,2,,,7,14,1,1,14,5971,,,2,,,,,,,,,,263,,,,,-15.5,S. PERU,-75,,,,,,,5,0,2,TRUE,TRUE,89,,2,,1.5,,,1647
,0,INDONESIA,,,,,29,,,,,,,,-1,,,,,,,,,,266,,,,,,BANDA SEA,,,,,,,,2,0,0,TRUE,TRUE,83,,,,,,,1648
,0,JAPAN,,,,,30,,,,,978,,,-1,,,,,,,,,,267,,,,,,TOKAIDO,,,,,,,,7,0,0,TRUE,TRUE,85,,,,,,,1649
,1,SOUTH KOREA,2,2,,,9,,,,,5972,,6.5,4,,,,,,,,,,268,,,,,35.5,YELLOW SEA,126,,,,,,,12,0,1,TRUE,TRUE,84,,1,,1,,,1649
,7,GREECE,1,1,,,29,,,3,120,,,6.3,4,,,,,,,,,,269,,,,,36.404,THERA ISLAND (SANTORINI),25.396,30,,,,,,9,5,7,TRUE,TRUE,50,,6,,5.6,1356,,1650
,9,JAPAN,3,2,,,13,21,1,1,21,,,,1,,,,,,500,3,3,500,273,,,,,,ECHIZEN (FUKUI),,,,,,,,12,0,1,TRUE,TRUE,85,,1,,1,,,1650
,1,PERU,,,,,,,,,,9800,,,1,,,,,,,,,,274,,,,,,PERU-NORTHERN CHILE,,,,,,,,,0,1,TRUE,TRUE,89,,0.5,,,,,1651
,8,ICELAND,,,,,,,,,,,,,4,,,,,,,,,,276,,,,,,ICELAND,,,,,,,,,0,0,TRUE,TRUE,73,,,,,,,1652
,0,PORTUGAL,1,1,,,,,,,,,,,1,,,,,,,,,,277,,,,,38.4,AZORES,-27.1,,,,,,,,0,0,TRUE,TRUE,73,,,,,,,1653
,1,PHILIPPINES,,,,,,,,,,6025,,,1,,,,,,,,,,278,,,,,13.1,SIBUYAN SEA,121.6,,,,,,,7,0,1,TRUE,TRUE,84,,1,,,,,1653
,1,CHILE,3,3,,,15,40,1,1,40,1003,,8,3,23,,,,,,3,3,,281,,,,,-36.83,CENTRAL CHILE,-73.03,,30,,,,,3,0,1,TRUE,TRUE,89,,2.5,,3,,,1657
,1,CHILE,,1,,,9,,,,,5744,,,-1,,,,,,,,,,282,,,,,-33.5,CENTRAL CHILE,-70.7,,,,,,,7,0,1,TRUE,TRUE,89,,,,,,,1657
,1,INDONESIA,,,,,,,,,,5973,,,2,,,,,,,,,,283,,,,,-3,BANDA SEA,128,,,,,,,12,0,1,TRUE,TRUE,83,,1,,1,,,1657
,9,JAPAN,,,,,,,2,2,,,,,-1,,,,,,,,,,284,,,,,,CHOSHI,,,,,,,,12,0,0,TRUE,TRUE,85,,1,,1,,,1657
,6,INDONESIA,,,,,11,,,,,6027,,,2,,,,,,,,,,285,,,,,-6.92,BANDA SEA,129.125,1.5,,,,,,11,0,1,TRUE,TRUE,83,,0,,,457,,1659
,1,TAIWAN,,1,,,8,,,3,,5974,,6,2,,,,1,,,,1,31,288,,,,,23,SOUTH CHINA SEA,120.1,1,,,,,,1,1,1,TRUE,TRUE,84,,1.5,,,,,1661
,1,JAPAN,,,,,20,,,,,,,,-1,,,,,,,,,,289,,,,,,SANRIKU,,,,,,,,10,0,0,TRUE,TRUE,85,,2,,2,,,1662
,1,JAPAN,4,2,,,30,200,3,3,200,5975,,7.9,4,14,,,,,2500,4,4,2500,291,,,,,31.7,HIUGANADA,132,5,,,,,,10,1,6,TRUE,TRUE,85,,2.5,,2,,,1662
,6,JAPAN,1,1,,,,,1,1,,,,,4,,,,,,,1,1,,293,,,,,27.85,"TORISHIMA, RYUKYU ISLANDS",128.25,,,,,,,,0,1,TRUE,TRUE,85,,1,,1,4467,,1664
,1,JAPAN,1,1,,,31,,2,2,,5976,,6.4,3,,,,,,,,,,294,,,,,35,AICHI PREFECTURE,136.8,,,,,,,5,0,4,TRUE,TRUE,85,,1,,1,,,1666
,1,JAPAN,,,,,,,,,,6005,,6.7,4,,,,,,,,,,295,,,,,25,"MIYAKOJIMA, JAPAN",125.5,,,,,,,,0,1,TRUE,TRUE,85,,1,,1,,,1667
,1,CROATIA,1,4,,,6,,,4,5000,1042,,7.2,2,7,,,,,,,4,,297,,,,,42.6,DALMATIAN COASTS,18.1,,10,,,,,4,1,3,TRUE,TRUE,50,,4,,,,,1667
,1,TURKEY,,,,,30,,,,,8240,,6.6,2,,,,,,,,,,298,,,,,38.4,IZMIR,27.1,,,,,,,11,0,1,TRUE,TRUE,50,,2,,,,,1667
,1,TURKEY,,,,,10,,,,,1053,,6.6,3,,,,,,,,,,299,,,,,38.4,"SMYRNA, W. TURKEY",27.1,,,,,,,7,0,0,TRUE,TRUE,50,,2,,,,,1668
,1,CHINA,,4,,,25,,,4,42578,1054,,8.5,3,,,,,,,,4,,300,,,,,35.3,"TANCHENG, SHANDONG PROVINCE",118.6,,,,,,,7,0,4,TRUE,TRUE,84,,,,,,,1668
,1,NORTH KOREA,1,1,,,31,,1,1,,5977,,6.4,2,,,,,,,1,1,,301,,,,,38,YELLOW SEA,126,,,,,,,7,0,2,TRUE,TRUE,84,,1.5,,1,,,1668
,0,PORTUGAL,1,1,,,23,,,,,,,,1,,,,,,,1,1,,302,,,,,38.5,AZORES,-28.1,,,,,,,11,0,0,TRUE,TRUE,73,,,,,,,1668
,1,CHINA,,,,,19,,3,3,,6020,,6.8,4,,,,,,,,,,304,,,,,33,EAST CHINA SEA,122.5,,,,,,,8,0,5,TRUE,TRUE,84,,1.5,,1,,,1670
,9,JAPAN,,,,,,,,,,,,,-1,,,,,,,,,,305,,,,,,"SEIONAIKAI, JAPAN",,,,,,,,9,0,1,TRUE,TRUE,85,,,,,,,1670
,1,JAPAN,1,1,,,17,,,,,5978,,6.4,4,,,,,,,,,,307,,,,,35.5,"BOSO, JAPAN",141,2,,,,,,12,0,1,TRUE,TRUE,85,,1,,1,,,1670
,1,GREECE,,,,,,,,,,1062,,,1,,,,,,,,,,308,,,,,36.5,THIRA ISLAND &  CYCLADE ISLANDS,25.5,,,,,,,,0,1,TRUE,TRUE,50,,1,,,,,1672
,1,GREECE,,,,,,,,,,5979,,6.5,1,,,,,,,,,,309,,,,,40,ISLAND OF TENEDOS,26,,,,,,,4,0,1,TRUE,TRUE,50,,,,,,,1672
,6,INDONESIA,,,,,20,,,,,5980,,,-1,,,,,,,,,,310,,,,,1.375,N. MOLUCCAS ISLANDS,127.52,,,,,,,5,0,0,TRUE,TRUE,83,,,,,,,1673
,1,INDONESIA,,,,,12,,,,,5981,,,-1,,,,,,,,,,311,,,,,-3,BANDA SEA,128,,,,,,,7,0,0,TRUE,TRUE,83,,,,,,,1673
,6,INDONESIA,,1,,,12,,,3,,5982,,,3,,,,,,,,1,,312,,,,,1.375,N. MOLUCCAS ISLANDS,127.52,,,,,,,8,0,1,TRUE,TRUE,83,,1,,1,599,,1673
,3,INDONESIA,3,3,,,17,2244,4,4,2330,5983,40,6.8,4,11,,,,,,3,3,,315,6,1,1,41,-3.75,BANDA SEA,127.75,100,30,,,,,2,0,33,TRUE,TRUE,83,,1.5,,2,,,1674
,1,INDONESIA,,,,,6,,,,,5984,,6,3,,,,,,,,,,316,,,,,-3.7,BANDA SEA,128.2,,,,,,,5,0,1,TRUE,TRUE,83,,0,,1,,,1674
,1,PHILIPPINES,,1,,,,,,,,5985,,,2,,,,,,,,1,,318,,,,,13,SULU SEA,121,,,,,,,3,0,1,TRUE,TRUE,84,,1,,,,,1675
,0,PORTUGAL,2,2,,,,,,,,,,,1,,,,,,,,,,319,,,,,38.733,AZORES,-27.066,,,,,,,,0,1,TRUE,TRUE,73,,1,,,,,1676
,9,JAPAN,1,1,,,,,1,1,,,,,1,,,,,,,1,1,,320,,,,,,HITACHI,,,,,,,,11,0,3,TRUE,TRUE,85,,1.5,,,,,1676
,1,JAPAN,1,1,,,13,,1,1,,1075,,8.1,4,,,,,,,1,1,,321,,,,,40,SANRIKU,144,6,,,,,,4,0,4,TRUE,TRUE,85,,2,,2.6,,,1677
,1,JAPAN,3,3,,,4,500,3,3,500,1076,,7.4,4,,,,,,1001,4,4,1001,322,,,,,35,OFF SE. BOSO PENINSULA,141.5,8,,,,,,11,2,27,TRUE,TRUE,85,,3,,3,,,1677
,1,PHILIPPINES,,1,,,7,,,1,2,1077,,,2,11,,,1,,,,,,323,,,3,,14.5,W. LUZON ISLAND,120.5,,30,,,,,12,0,1,TRUE,TRUE,84,,1,,1,,,1677
,1,PERU,3,3,,,18,,,3,,1081,40,8.4,3,1,,,,,,3,3,,325,,,,,-9,CENTRAL PERU,-79,,45,,,,,6,0,1,TRUE,TRUE,89,,2.5,,2,,,1678
,9,JAPAN,,,,,29,,,,,,,,-1,,,,,,,,,,327,,,,,,ENSHUNADA,,,,,,,,8,0,0,TRUE,TRUE,85,,2,,2,,,1680
,1,CHILE,,,,,10,,,,,1090,,7.5,1,,,,,,,,,,329,,,,,-18.5,NORTHERN CHILE,-70.35,,,,,,,3,0,0,TRUE,TRUE,89,,,,,,,1681
,1,SOUTH KOREA,,,,,12,,,,,5987,,,1,,,,,,,,,,330,,,,,37.5,SEA OF JAPAN,129.5,,,,,,,6,0,2,TRUE,TRUE,84,,,,,,,1681
,8,SOUTH KOREA,,,,,26,,,,,,,,1,,,,,,,,,,331,,,,,37.5,SEA OF JAPAN,129.5,,,,,,,6,0,1,TRUE,TRUE,84,,,,,,,1681
,0,PERU,,,,,19,,,,,,,,-1,,,,,,,,,,332,,,,,,PERU,,,,,,,,10,0,0,TRUE,TRUE,89,,,,,,,1682
,0,CHINA,,,,,,,,,,,,,-1,,,,,,,,,,333,,,,,,SOUTH CHINA SEA,,,,,,,,12,0,0,TRUE,TRUE,84,,,,,,,1682
,1,CHILE,,,,,,,,,,,,,-1,,,,,,,,,,334,,,,,,CHILE,,,,,,,,,0,0,TRUE,TRUE,89,,,,,,,1686
,1,CHILE,,1,,,12,,,1,,5988,,7.5,1,,,,,,,,1,,335,,,,,-32.8,CENTRAL CHILE,-70.7,,,,,,,7,0,0,TRUE,TRUE,89,,,,,,,1687
,9,JAPAN,,,,,26,,,,,,,,-1,,,,,,,,,,336,,,,,,S. JAPAN,,,,,,,,7,0,1,TRUE,TRUE,85,,0,,,,,1687
,1,PERU,3,3,,,20,5000,4,4,5000,1101,30,8.5,4,10,,,,,,,,,337,,,,,-13.5,S. PERU,-76.5,,30,,,,,10,0,11,TRUE,TRUE,89,,3.5,,3,,,1687
,1,TURKEY,,3,,,10,,,4,16000,1115,,7,2,11,,,,,,,3,,339,,,,,38.4,IZMIR,26.9,,45,,,,,7,0,1,TRUE,TRUE,50,,2,,,,,1688
,1,JAMAICA,1,,,,1,,,,,6012,,,1,,,,,,,,,,340,,,,,17.6,PORT ROYAL,-76.5,,,,,,,3,0,1,TRUE,TRUE,74,,,,,,,1688
,0,JAPAN,,,,,,,,,,,,,2,,,,,,,,,,342,,,,,,SANRIKU,,2,,,,,,,0,1,TRUE,TRUE,85,,1,,1,,,1689
,0,INDONESIA,,1,,,28,,1,1,,10860,,,-1,,,,,,,,2,,343,,,,,-3.75,BANDA SEA,127.75,,,,,,,8,0,1,TRUE,TRUE,83,,,,,,,1690
,0,PERU,,,,,,,,,,,,,-1,,,,,,,,,,344,,,,,,PERU,,,,,,,,,0,0,TRUE,TRUE,89,,,,,,,1690
,1,ANTIGUA AND BARBUDA,,3,,,16,,,2,,1119,,8,4,,,,,,,,,,345,,,,,17.5,ANTIGUA; SAINT KITTS AND NEVIS,-61.5,,,,,,,4,0,4,TRUE,TRUE,74,,,,,,,1690
,3,JAMAICA,3,,,,7,2000,4,4,3000,1126,,7.7,4,,,,,,,3,,,346,,,,,17.8,PORT ROYAL,-76.7,1.8,,,,,,6,1,4,TRUE,TRUE,74,,,,,,,1692
,6,ICELAND,,,,,13,,,,,,,,1,,,,,,,,,,347,,,,,64,MOUNT HEKLA,-19.683,,,,,,,2,1,0,TRUE,TRUE,73,,,,,4251,,1693
,9,JAPAN,,,,,25,2450,4,4,2450,,,,-1,,,,,,,,,,351,,,,,,"FUKUSHIMA, JAPAN",,,,,,,,7,0,1,TRUE,TRUE,85,,1,,2,,,1696
,9,JAPAN,,,,,25,,1,1,,,,,1,,,,,,,,,,352,,,,,,ISHINOMAKI,,,,,,,,11,0,1,TRUE,TRUE,85,,2,,1,,,1696
,1,JAPAN,,,,,22,,,,,5989,,6.4,4,,,,,,,,,,355,,,,,33.3,SEIKAIDO-NANKAIDO,131.7,,,,,,,12,0,1,TRUE,TRUE,85,,,,,,,1698
,8,JAPAN,,,,,,,,,,,,,1,,,,,,,,,,356,,,,,,SW. KYUSHU ISLAND,,,,,,,,3,0,2,TRUE,TRUE,85,,,,,,,1699
,0,JAPAN,,,,,8,,,,,,,,-1,,,,,,,,,,357,,,,,,ENSHUNADA,,,,,,,,9,0,1,TRUE,TRUE,85,,1,,,,,1699
,1,USA,3,3,,,27,2,1,1,,9954,,9,4,5,,,,,,,,,361,,,,,45,CASCADIA SUBDUCTION ZONE,-125,,0,,,,,1,56,7,TRUE,TRUE,88,,,,,,,1700
,8,JAPAN,2,2,,,1,1001,4,4,1001,,,,2,,,,,,300,2,3,300,362,,,,,32.7,NAGASAKI PREFECTURE,129.7,,,,,,,4,0,1,TRUE,TRUE,85,,2,,2.5,,,1700
,1,SOUTH KOREA,,,,,12,,,,,5990,,6.5,4,,,,,,,,,,365,,,,,36.5,YELLOW SEA,126.5,,,,,,,9,0,4,TRUE,TRUE,84,,1,,,,,1700
,1,JAPAN,4,4,,,30,5233,4,4,5233,1163,,8.2,4,17,,,,,20162,4,4,20162,367,,,,,34.7,OFF SW BOSO PENINSULA,139.8,11.7,,,,,,12,2,48,TRUE,TRUE,85,,3,,4,,,1703
,0,JAPAN,1,1,,,,,,,,,,,2,,,,,,30,1,1,30,368,,,,,33.6,"TAIJI, KII",136,2,,,,,,,0,2,TRUE,TRUE,85,,1,,1,,,1704
,0,JAPAN,,,,,,,,,,,,,2,,,,,,,,,,370,,,,,34.8,SURUGA,138.6,2,,,,,,1,0,1,TRUE,TRUE,85,,,,1,,,1704
,1,CHILE,2,2,,,26,,,,,1169,,,1,,,,,,,,,,373,,,,,-18.6,NORTHERN CHILE,-70.2,8,,,,,,11,0,1,TRUE,TRUE,89,,3,,3,,,1705
,6,SPAIN,3,3,,,5,,,,,,,,3,,,,,,,,,,375,,,,,28.271,"TENERIFE, CANARY ISLANDS",-16.641,,,,,,,5,0,1,TRUE,TRUE,73,,,,,4374,,1706
,1,JAPAN,4,4,,,28,5000,4,4,5000,1178,,8.4,4,5,,,,,17000,4,4,77000,377,,,,,33.2,NANKAIDO,134.8,25.7,,,,,,10,5,31,TRUE,TRUE,85,,4,,3.5,,,1707
,1,JAPAN,1,1,,,13,,,,,5992,,7,4,,,,,,,,,,379,,,,,34,TOKAIDO,137,,,,,,,2,0,4,TRUE,TRUE,85,,1,,1,,,1708
,1,INDONESIA,1,1,,,28,,,,,5993,,,3,,,,,,,,,,380,,,,,-3.69,BANDA SEA,128.15,,,,,,,11,0,2,TRUE,TRUE,83,,2,,2,,,1708
,1,INDONESIA,1,3,,,6,,,,,5994,,,3,,,,3,,,,,,381,,,,,-4.53,BANDA SEA,129.9,,,,,,,3,0,1,TRUE,TRUE,83,,1.5,,1,,,1710
,1,INDONESIA,1,1,,,5,2,1,1,2,6021,,7,4,,,,,,2,1,1,2,383,,,,,-4,BANDA SEA,129,1.2,,,,,,9,0,5,TRUE,TRUE,83,,1.5,,1,,,1711
,1,JAPAN,,3,,,20,,,3,1000,5995,,6.7,4,,,,,,,,4,1713,384,,,,,34.3,"SEIONAIKAI, JAPAN",134,2,,,,,,12,0,1,TRUE,TRUE,85,,1,,1,,,1711
,1,PERU,,1,,,23,,,1,,5996,80,7.5,3,0,,,,,,,1,,385,,,,,-17.3,PERU,-70.8,,,,,,,8,0,0,TRUE,TRUE,89,,,,,,,1715
,1,JAPAN,,,,,29,,,,,6032,,6.6,4,,,,,,,,,,386,,,,,33.3,SEIKAIDO,131.7,,,,,,,12,0,1,TRUE,TRUE,85,,,,,,,1715
,6,PHILIPPINES,,3,,,24,,,1,,1205,,,4,,,,,,,,3,,387,,,,,14.002,"TAAL, LUZON ISLAND",120.993,,,,,,,9,0,1,FALSE,TRUE,84,,,,,752,,1716
,0,JAPAN,,,,,5,,,,,,,,-1,,,,,,,,,,388,,,,,,TOKAIDO,,,,,,,,10,0,1,TRUE,TRUE,85,,,,,,,1718
,9,JAPAN,,,,,24,,,,,,,,-1,,,,,,,,,,390,,,,,,"ISE BAY, JAPAN",,,,,,,,9,0,1,TRUE,TRUE,85,,1.5,,1,,,1722
,1,INDONESIA,,,,,,,,,,9533,,,1,,,,,,,,,,392,,,,,-6.174,"DJAKARTA (JAKARTA), JAVA",106.829,,,,,,,10,0,1,TRUE,TRUE,60,,0,,,,,1722
,1,PORTUGAL,,2,,,27,,,3,,1227,,,2,16,,,,,,,1,27,393,,,,,37.2,"TAVIRA, ALGARVE",-7.6,,30,,,,,12,0,0,TRUE,TRUE,73,,,,,,,1722
,1,GREECE,,2,,,18,,,1,,1228,,7,1,2,,,,,,,3,,394,,,,,38.5,IONIAN SEA,20.5,,,,,,,2,0,1,TRUE,TRUE,50,,3,,,,,1723
,1,PERU,2,2,,,27,,,,,6022,50,,2,,,,,,,,,,397,,,,,-16.6,S. PERU,-72.7,2,,,,,,3,0,1,TRUE,TRUE,89,,1.5,,1,,,1725
,0,VENEZUELA,1,,,,,,,,,,,,2,,,,,,,,,,398,,,,,10.633,PENINSULA DE ARAYA,-64.3,,,,,,,,0,2,TRUE,TRUE,74,,,,,,,1726
,1,JAPAN,2,2,,,1,,3,3,,5997,,6.6,4,,,,,,,2,2,,399,,,,,36.3,KATSUYAMA,136,,,,,,,4,0,1,TRUE,TRUE,85,,1,,1,,,1726
,1,CHILE,3,3,,,8,3,1,1,5,1246,,9.1,4,8,,,,,,3,3,,400,,,,,-32.5,CENTRAL CHILE,-71.5,8,45,,,,,7,1,16,TRUE,TRUE,89,,3.5,,4,,,1730
,1,JAPAN,,,,,7,,,,,10028,,6.6,-1,,,,,,,,,,401,,,,,,SANRIKU,,,,,,,,10,0,1,TRUE,TRUE,85,,,,,,,1731
,0,JAPAN,,,,,,,,,,,,,1,,,,,,,,,,403,,,,,33.1,"HACHIJO ISLAND, JAPAN",139.767,2,,,,,,,0,2,TRUE,TRUE,85,,,,1,,,1732
